symbol,sector,computed_time
JAMNAAUTO,Automobile,2026-02-19 08:12:00.874329
JARO,IT,2026-02-19 08:12:00.874329
JASH,Unknown,2026-02-19 08:12:00.874329
JAYAGROGN,Unknown,2026-02-19 08:12:00.874329
JAYBARMARU,Unknown,2026-02-19 08:12:00.874329
JAYKAY,Unknown,2026-02-19 08:12:00.874329
JAYNECOIND,Unknown,2026-02-19 08:12:00.874329
JAYSREETEA,Unknown,2026-02-19 08:12:00.874329
JBMA,Automobile,2026-02-19 08:12:00.874329
JGCHEM,Unknown,2026-02-19 08:12:00.874329
JHS,Unknown,2026-02-19 08:12:00.874329
JINDALPHOT,Unknown,2026-02-19 08:12:00.874329
JINDALPOLY,Unknown,2026-02-19 08:12:00.874329
JINDALSAW,Unknown,2026-02-19 08:12:00.874329
JINDRILL,Unknown,2026-02-19 08:12:00.874329
JINDWORLD,Unknown,2026-02-19 08:12:00.874329
JIOFIN,Unknown,2026-02-19 08:12:00.874329
JISLDVREQS,Unknown,2026-02-19 08:12:00.874329
JISLJALEQS,Unknown,2026-02-19 08:12:00.874329
JITFINFRA,Unknown,2026-02-19 08:12:00.874329
JKCEMENT,Cement,2026-02-19 08:12:00.874329
JKIL,Unknown,2026-02-19 08:12:00.874329
JKIPL,Unknown,2026-02-19 08:12:00.874329
JKLAKSHMI,Cement,2026-02-19 08:12:00.874329
JKPAPER,Unknown,2026-02-19 08:12:00.874329
JKTYRE,Unknown,2026-02-19 08:12:00.874329
JLHL,Unknown,2026-02-19 08:12:00.874329
JMA,Unknown,2026-02-19 08:12:00.874329
JMFINANCIL,Unknown,2026-02-19 08:12:00.874329
JNKINDIA,Unknown,2026-02-19 08:12:00.874329
JOCIL,Unknown,2026-02-19 08:12:00.874329
JPOLYINVST,Finance,2026-02-19 08:12:00.874329
JSFB,Finance,2026-02-19 08:12:00.874329
JSLL,Unknown,2026-02-19 08:12:00.874329
JSWCEMENT,Cement,2026-02-19 08:12:00.874329
JSWHL,Unknown,2026-02-19 08:12:00.874329
JSWINFRA,Unknown,2026-02-19 08:12:00.874329
JTEKTINDIA,Unknown,2026-02-19 08:12:00.874329
JTLIND,Unknown,2026-02-19 08:12:00.874329
JUBLCPL,Unknown,2026-02-19 08:12:00.874329
JUBLFOOD,Unknown,2026-02-19 08:12:00.874329
JUBLINGREA,Unknown,2026-02-19 08:12:00.874329
JUBLPHARMA,Unknown,2026-02-19 08:12:00.874329
JUNIPER,Unknown,2026-02-19 08:12:00.874329
JUSTDIAL,Unknown,2026-02-19 08:12:00.874329
JWL,Unknown,2026-02-19 08:12:00.874329
JYOTHYLAB,Unknown,2026-02-19 08:12:00.874329
JYOTICNC,Automobile,2026-02-19 08:12:00.874329
JYOTISTRUC,Unknown,2026-02-19 08:12:00.874329
KABRAEXTRU,IT,2026-02-19 08:12:00.874329
KAJARIACER,Unknown,2026-02-19 08:12:00.874329
KAKATCEM,Cement,2026-02-19 08:12:00.874329
KALAMANDIR,Unknown,2026-02-19 08:12:00.874329
KALPATARU,Unknown,2026-02-19 08:12:00.874329
KALYANIFRG,Unknown,2026-02-19 08:12:00.874329
KALYANKJIL,Unknown,2026-02-19 08:12:00.874329
KAMATHOTEL,Unknown,2026-02-19 08:12:00.874329
KAMDHENU,Unknown,2026-02-19 08:12:00.874329
KAMOPAINTS,Unknown,2026-02-19 08:12:00.874329
KANANIIND,Unknown,2026-02-19 08:12:00.874329
KANORICHEM,Unknown,2026-02-19 08:12:00.874329
KANPRPLA,Unknown,2026-02-19 08:12:00.874329
KANSAINER,Unknown,2026-02-19 08:12:00.874329
KARMAENG,Energy,2026-02-19 08:12:00.874329
KARURVYSYA,Finance,2026-02-19 08:12:00.874329
KAUSHALYA,Unknown,2026-02-19 08:12:00.874329
KAVDEFENCE,IT,2026-02-19 08:12:00.874329
KAYA,Unknown,2026-02-19 08:12:00.874329
KAYNES,IT,2026-02-19 08:12:00.874329
KCP,Unknown,2026-02-19 08:12:00.874329
KCPSUGIND,Unknown,2026-02-19 08:12:00.874329
KDDL,Unknown,2026-02-19 08:12:00.874329
KEC,Unknown,2026-02-19 08:12:00.874329
KECL,Unknown,2026-02-19 08:12:00.874329
KEEPLEARN,Unknown,2026-02-19 08:12:00.874329
KEI,Unknown,2026-02-19 08:12:00.874329
KELLTONTEC,IT,2026-02-19 08:12:00.874329
KERNEX,Unknown,2026-02-19 08:12:00.874329
KEYFINSERV,Unknown,2026-02-19 08:12:00.874329
KFINTECH,IT,2026-02-19 08:12:00.874329
KHADIM,Unknown,2026-02-19 08:12:00.874329
KHAICHEM,Unknown,2026-02-19 08:12:00.874329
KHAITANLTD,Unknown,2026-02-19 08:12:00.874329
KHANDSE,Unknown,2026-02-19 08:12:00.874329
KICL,Unknown,2026-02-19 08:12:00.874329
KILITCH,Unknown,2026-02-19 08:12:00.874329
KIMS,Unknown,2026-02-19 08:12:00.874329
KINGFA,IT,2026-02-19 08:12:00.874329
KIOCL,Unknown,2026-02-19 08:12:00.874329
KIRIINDUS,Unknown,2026-02-19 08:12:00.874329
KIRLOSBROS,Unknown,2026-02-19 08:12:00.874329
KIRLOSENG,Energy,2026-02-19 08:12:00.874329
KIRLOSIND,Unknown,2026-02-19 08:12:00.874329
KIRLPNU,Unknown,2026-02-19 08:12:00.874329
KITEX,Unknown,2026-02-19 08:12:00.874329
KKCL,Unknown,2026-02-19 08:12:00.874329
KMEW,Unknown,2026-02-19 08:12:00.874329
KMSUGAR,Unknown,2026-02-19 08:12:00.874329
KNAGRI,Unknown,2026-02-19 08:12:00.874329
KNRCON,Unknown,2026-02-19 08:12:00.874329
KOHINOOR,Unknown,2026-02-19 08:12:00.874329
KOKUYOCMLN,Unknown,2026-02-19 08:12:00.874329
KOLTEPATIL,Unknown,2026-02-19 08:12:00.874329
KOPRAN,Unknown,2026-02-19 08:12:00.874329
KOTARISUG,Unknown,2026-02-19 08:12:00.874329
KOTHARIPET,Unknown,2026-02-19 08:12:00.874329
KOTHARIPRO,Unknown,2026-02-19 08:12:00.874329
KPEL,Energy,2026-02-19 08:12:00.874329
KPIGREEN,Energy,2026-02-19 08:12:00.874329
KPIL,Unknown,2026-02-19 08:12:00.874329
KPITTECH,IT,2026-02-19 08:12:00.874329
KPRMILL,Unknown,2026-02-19 08:12:00.874329
KRBL,Unknown,2026-02-19 08:12:00.874329
KREBSBIO,Pharma,2026-02-19 08:12:00.874329
KRIDHANINF,Unknown,2026-02-19 08:12:00.874329
KRISHANA,Unknown,2026-02-19 08:12:00.874329
KRISHIVAL,Unknown,2026-02-19 08:12:00.874329
KRISHNADEF,Unknown,2026-02-19 08:12:00.874329
KRITI,Unknown,2026-02-19 08:12:00.874329
KRITIKA,Unknown,2026-02-19 08:12:00.874329
KRITINUT,Unknown,2026-02-19 08:12:00.874329
KRN,Unknown,2026-02-19 08:12:00.874329
KRONOX,Unknown,2026-02-19 08:12:00.874329
KROSS,Unknown,2026-02-19 08:12:00.874329
KRSNAA,Unknown,2026-02-19 08:12:00.874329
KRYSTAL,Unknown,2026-02-19 08:12:00.874329
KSB,Unknown,2026-02-19 08:12:00.874329
KSCL,Unknown,2026-02-19 08:12:00.874329
KSHINTL,Unknown,2026-02-19 08:12:00.874329
KSHITIJPOL,Unknown,2026-02-19 08:12:00.874329
KSL,Metals,2026-02-19 08:12:00.874329
KSOLVES,Unknown,2026-02-19 08:12:00.874329
KTKBANK,Finance,2026-02-19 08:12:00.874329
KUANTUM,Unknown,2026-02-19 08:12:00.874329
LAGNAM,Unknown,2026-02-19 08:12:00.874329
LAL,Unknown,2026-02-19 08:12:00.874329
LALPATHLAB,Unknown,2026-02-19 08:12:00.874329
LAMBODHARA,Unknown,2026-02-19 08:12:00.874329
LANDMARK,Unknown,2026-02-19 08:12:00.874329
LAOPALA,Unknown,2026-02-19 08:12:00.874329
LASA,Unknown,2026-02-19 08:12:00.874329
LATENTVIEW,Unknown,2026-02-19 08:12:00.874329
LATTEYS,Unknown,2026-02-19 08:12:00.874329
LAXMIDENTL,Unknown,2026-02-19 08:12:00.874329
LAXMIINDIA,Finance,2026-02-19 08:12:00.874329
LEMERITE,Unknown,2026-02-19 08:12:00.874329
LEMONTREE,Unknown,2026-02-19 08:12:00.874329
LENSKART,Unknown,2026-02-19 08:12:00.874329
LEXUS,Unknown,2026-02-19 08:12:00.874329
LFIC,Finance,2026-02-19 08:12:00.874329
LGBBROSLTD,Unknown,2026-02-19 08:12:00.874329
LGEINDIA,Unknown,2026-02-19 08:12:00.874329
LGHL,Unknown,2026-02-19 08:12:00.874329
LIBAS,Unknown,2026-02-19 08:12:00.874329
LIBERTSHOE,Unknown,2026-02-19 08:12:00.874329
LICHSGFIN,Finance,2026-02-19 08:12:00.874329
LICI,Finance,2026-02-19 08:12:00.874329
LIKHITHA,Unknown,2026-02-19 08:12:00.874329
LINC,Unknown,2026-02-19 08:12:00.874329
LINCOLN,Pharma,2026-02-19 08:12:00.874329
LINDEINDIA,Unknown,2026-02-19 08:12:00.874329
LLOYDSENGG,Unknown,2026-02-19 08:12:00.874329
LLOYDSENT,Unknown,2026-02-19 08:12:00.874329
LMW,Unknown,2026-02-19 08:12:00.874329
LOKESHMACH,Unknown,2026-02-19 08:12:00.874329
LORDSCHLO,Unknown,2026-02-19 08:12:00.874329
LOTUSDEV,Unknown,2026-02-19 08:12:00.874329
LOTUSEYE,Unknown,2026-02-19 08:12:00.874329
LOVABLE,Unknown,2026-02-19 08:12:00.874329
LPDC,Unknown,2026-02-19 08:12:00.874329
LT,Unknown,2026-02-19 08:12:00.874329
LTF,Finance,2026-02-19 08:12:00.874329
LTFOODS,Unknown,2026-02-19 08:12:00.874329
LTTS,IT,2026-02-19 08:12:00.874329
LUMAXIND,Unknown,2026-02-19 08:12:00.874329
LUMAXTECH,IT,2026-02-19 08:12:00.874329
LUXIND,Unknown,2026-02-19 08:12:00.874329
LXCHEM,Unknown,2026-02-19 08:12:00.874329
LYKALABS,Unknown,2026-02-19 08:12:00.874329
LYPSAGEMS,Unknown,2026-02-19 08:12:00.874329
M&MFIN,Unknown,2026-02-19 08:12:00.874329
MACPOWER,Energy,2026-02-19 08:12:00.874329
MADHAV,Unknown,2026-02-19 08:12:00.874329
MADHUCON,Unknown,2026-02-19 08:12:00.874329
MADRASFERT,Unknown,2026-02-19 08:12:00.874329
MAGADSUGAR,Energy,2026-02-19 08:12:00.874329
MAGNUM,Unknown,2026-02-19 08:12:00.874329
MAHABANK,Finance,2026-02-19 08:12:00.874329
MAHAPEXLTD,Unknown,2026-02-19 08:12:00.874329
MAHEPC,Unknown,2026-02-19 08:12:00.874329
MAHESHWARI,Unknown,2026-02-19 08:12:00.874329
MAHLIFE,Unknown,2026-02-19 08:12:00.874329
MAHLOG,Unknown,2026-02-19 08:12:00.874329
MAHSCOOTER,Unknown,2026-02-19 08:12:00.874329
MAHSEAMLES,Unknown,2026-02-19 08:12:00.874329
MAITHANALL,Unknown,2026-02-19 08:12:00.874329
MALLCOM,Unknown,2026-02-19 08:12:00.874329
MALUPAPER,Unknown,2026-02-19 08:12:00.874329
MAMATA,Unknown,2026-02-19 08:12:00.874329
MANAKCOAT,Metals,2026-02-19 08:12:00.874329
MANAKSIA,Unknown,2026-02-19 08:12:00.874329
MANAKSTEEL,Metals,2026-02-19 08:12:00.874329
MANALIPETC,Unknown,2026-02-19 08:12:00.874329
MANAPPURAM,Finance,2026-02-19 08:12:00.874329
MANBA,Finance,2026-02-19 08:12:00.874329
MANCREDIT,Unknown,2026-02-19 08:12:00.874329
MANGLMCEM,Cement,2026-02-19 08:12:00.874329
MANINDS,Unknown,2026-02-19 08:12:00.874329
MANINFRA,Unknown,2026-02-19 08:12:00.874329
MANORAMA,Unknown,2026-02-19 08:12:00.874329
MANORG,Unknown,2026-02-19 08:12:00.874329
MANUGRAPH,Unknown,2026-02-19 08:12:00.874329
MANYAVAR,Unknown,2026-02-19 08:12:00.874329
MAPMYINDIA,Unknown,2026-02-19 08:12:00.874329
MARALOVER,Unknown,2026-02-19 08:12:00.874329
MARATHON,Unknown,2026-02-19 08:12:00.874329
MARINE,Unknown,2026-02-19 08:12:00.874329
MARKOLINES,IT,2026-02-19 08:12:00.874329
MARKSANS,Pharma,2026-02-19 08:12:00.874329
MASFIN,Unknown,2026-02-19 08:12:00.874329
MASKINVEST,Unknown,2026-02-19 08:12:00.874329
MASTEK,Unknown,2026-02-19 08:12:00.874329
MASTERTR,Unknown,2026-02-19 08:12:00.874329
MATRIMONY,Unknown,2026-02-19 08:12:00.874329
MAWANASUG,Unknown,2026-02-19 08:12:00.874329
MAXESTATES,Unknown,2026-02-19 08:12:00.874329
MAXHEALTH,Unknown,2026-02-19 08:12:00.874329
MAXIND,Unknown,2026-02-19 08:12:00.874329
MAYURUNIQ,Unknown,2026-02-19 08:12:00.874329
MAZDA,Unknown,2026-02-19 08:12:00.874329
MAZDOCK,Unknown,2026-02-19 08:12:00.874329
MBAPL,Unknown,2026-02-19 08:12:00.874329
MBEL,Unknown,2026-02-19 08:12:00.874329
MBLINFRA,Unknown,2026-02-19 08:12:00.874329
MCLEODRUSS,Unknown,2026-02-19 08:12:00.874329
MCLOUD,Unknown,2026-02-19 08:12:00.874329
MCX,Unknown,2026-02-19 08:12:00.874329
MEDANTA,Unknown,2026-02-19 08:12:00.874329
MEDIASSIST,Unknown,2026-02-19 08:12:00.874329
MEDICAMEQ,IT,2026-02-19 08:12:00.874329
MEDICO,Unknown,2026-02-19 08:12:00.874329
MEDPLUS,Unknown,2026-02-19 08:12:00.874329
MEESHO,Unknown,2026-02-19 08:12:00.874329
MEIL,Unknown,2026-02-19 08:12:00.874329
MENONBE,Unknown,2026-02-19 08:12:00.874329
METROBRAND,Unknown,2026-02-19 08:12:00.874329
METROPOLIS,Unknown,2026-02-19 08:12:00.874329
MFML,Unknown,2026-02-19 08:12:00.874329
MFSL,Unknown,2026-02-19 08:12:00.874329
MGEL,Unknown,2026-02-19 08:12:00.874329
MHLXMIRU,IT,2026-02-19 08:12:00.874329
MHRIL,Unknown,2026-02-19 08:12:00.874329
MICEL,Unknown,2026-02-19 08:12:00.874329
MIDHANI,Unknown,2026-02-19 08:12:00.874329
MIDWESTLTD,Unknown,2026-02-19 08:12:00.874329
MINDACORP,Unknown,2026-02-19 08:12:00.874329
MINDTECK,Unknown,2026-02-19 08:12:00.874329
MIRCELECTR,Unknown,2026-02-19 08:12:00.874329
MIRZAINT,Unknown,2026-02-19 08:12:00.874329
MITCON,Unknown,2026-02-19 08:12:00.874329
MITTAL,Unknown,2026-02-19 08:12:00.874329
MKPL,Unknown,2026-02-19 08:12:00.874329
MMFL,Unknown,2026-02-19 08:12:00.874329
MMP,Unknown,2026-02-19 08:12:00.874329
MMTC,Unknown,2026-02-19 08:12:00.874329
MOBIKWIK,Unknown,2026-02-19 08:12:00.874329
MODINATUR,Unknown,2026-02-19 08:12:00.874329
MODIRUBBER,Unknown,2026-02-19 08:12:00.874329
MODIS,Unknown,2026-02-19 08:12:00.874329
MODISONLTD,Unknown,2026-02-19 08:12:00.874329
MODTHREAD,Unknown,2026-02-19 08:12:00.874329
MOHITIND,Unknown,2026-02-19 08:12:00.874329
MOIL,Energy,2026-02-19 08:12:00.874329
MOKSH,Unknown,2026-02-19 08:12:00.874329
MOL,Unknown,2026-02-19 08:12:00.874329
MOLDTECH,IT,2026-02-19 08:12:00.874329
MOLDTKPAC,Unknown,2026-02-19 08:12:00.874329
MONARCH,Unknown,2026-02-19 08:12:00.874329
MONEYBOXX,Finance,2026-02-19 08:12:00.874329
MONTECARLO,Unknown,2026-02-19 08:12:00.874329
MOREPENLAB,Unknown,2026-02-19 08:12:00.874329
MOSCHIP,IT,2026-02-19 08:12:00.874329
MOTILALOFS,Unknown,2026-02-19 08:12:00.874329
MOTISONS,Unknown,2026-02-19 08:12:00.874329
MOTOGENFIN,Finance,2026-02-19 08:12:00.874329
MPSLTD,Unknown,2026-02-19 08:12:00.874329
MRF,Unknown,2026-02-19 08:12:00.874329
MRPL,Unknown,2026-02-19 08:12:00.874329
MSPL,Energy,2026-02-19 08:12:00.874329
MSTCLTD,Unknown,2026-02-19 08:12:00.874329
MSUMI,Unknown,2026-02-19 08:12:00.874329
MTARTECH,IT,2026-02-19 08:12:00.874329
MTNL,Unknown,2026-02-19 08:12:00.874329
MUFIN,Finance,2026-02-19 08:12:00.874329
MUFTI,Unknown,2026-02-19 08:12:00.874329
MUKANDLTD,Unknown,2026-02-19 08:12:00.874329
MUKKA,Unknown,2026-02-19 08:12:00.874329
MUKTAARTS,Unknown,2026-02-19 08:12:00.874329
MUNJALAU,Automobile,2026-02-19 08:12:00.874329
MUNJALSHOW,Unknown,2026-02-19 08:12:00.874329
MURUDCERA,Unknown,2026-02-19 08:12:00.874329
MUTHOOTCAP,Unknown,2026-02-19 08:12:00.874329
MUTHOOTFIN,Finance,2026-02-19 08:12:00.874329
MUTHOOTMF,Unknown,2026-02-19 08:12:00.874329
MVGJL,Unknown,2026-02-19 08:12:00.874329
MWL,Unknown,2026-02-19 08:12:00.874329
NACLIND,Unknown,2026-02-19 08:12:00.874329
NAGAFERT,Unknown,2026-02-19 08:12:00.874329
NAGREEKCAP,Unknown,2026-02-19 08:12:00.874329
NAGREEKEXP,Unknown,2026-02-19 08:12:00.874329
NAHARCAP,Unknown,2026-02-19 08:12:00.874329
NAHARINDUS,Unknown,2026-02-19 08:12:00.874329
NAHARPOLY,Unknown,2026-02-19 08:12:00.874329
NAHARSPING,Unknown,2026-02-19 08:12:00.874329
NAM-INDIA,Unknown,2026-02-19 08:12:00.874329
NARMADA,Unknown,2026-02-19 08:12:00.874329
NATCAPSUQ,Unknown,2026-02-19 08:12:00.874329
NATCOPHARM,Pharma,2026-02-19 08:12:00.874329
NATHBIOGEN,Pharma,2026-02-19 08:12:00.874329
NAUKRI,Unknown,2026-02-19 08:12:00.874329
NAVA,Unknown,2026-02-19 08:12:00.874329
NAVINFLUOR,Unknown,2026-02-19 08:12:00.874329
NAVKARCORP,Unknown,2026-02-19 08:12:00.874329
NAVNETEDUL,Unknown,2026-02-19 08:12:00.874329
NBCC,Unknown,2026-02-19 08:12:00.874329
NBIFIN,Finance,2026-02-19 08:12:00.874329
NCC,Unknown,2026-02-19 08:12:00.874329
NCLIND,Unknown,2026-02-19 08:12:00.874329
NDGL,Unknown,2026-02-19 08:12:00.874329
NDL,Unknown,2026-02-19 08:12:00.874329
NDLVENTURE,Unknown,2026-02-19 08:12:00.874329
NDRAUTO,Automobile,2026-02-19 08:12:00.874329
NDTV,Unknown,2026-02-19 08:12:00.874329
NECCLTD,Unknown,2026-02-19 08:12:00.874329
NELCAST,Unknown,2026-02-19 08:12:00.874329
NELCO,Unknown,2026-02-19 08:12:00.874329
NEOGEN,Unknown,2026-02-19 08:12:00.874329
NEPHROPLUS,Unknown,2026-02-19 08:12:00.874329
NESCO,Unknown,2026-02-19 08:12:00.874329
NETWEB,IT,2026-02-19 08:12:00.874329
NEULANDLAB,Unknown,2026-02-19 08:12:00.874329
NEWGEN,IT,2026-02-19 08:12:00.874329
NEXTMEDIA,Unknown,2026-02-19 08:12:00.874329
NFL,Unknown,2026-02-19 08:12:00.874329
NGIL,Unknown,2026-02-19 08:12:00.874329
NGLFINE,Unknown,2026-02-19 08:12:00.874329
NH,Unknown,2026-02-19 08:12:00.874329
NIACL,Unknown,2026-02-19 08:12:00.874329
NIBE,Unknown,2026-02-19 08:12:00.874329
NIBL,Unknown,2026-02-19 08:12:00.874329
NIITLTD,Unknown,2026-02-19 08:12:00.874329
NIITMTS,Unknown,2026-02-19 08:12:00.874329
NILAINFRA,Unknown,2026-02-19 08:12:00.874329
NILASPACES,Unknown,2026-02-19 08:12:00.874329
NILKAMAL,Unknown,2026-02-19 08:12:00.874329
NINSYS,Unknown,2026-02-19 08:12:00.874329
NIPPOBATRY,Unknown,2026-02-19 08:12:00.874329
NIRAJ,Cement,2026-02-19 08:12:00.874329
NITCO,Unknown,2026-02-19 08:12:00.874329
NITINSPIN,Unknown,2026-02-19 08:12:00.874329
NITIRAJ,Unknown,2026-02-19 08:12:00.874329
NIVABUPA,Finance,2026-02-19 08:12:00.874329
NKIND,Unknown,2026-02-19 08:12:00.874329
NOCIL,Unknown,2026-02-19 08:12:00.874329
NOIDATOLL,Unknown,2026-02-19 08:12:00.874329
NORTHARC,Unknown,2026-02-19 08:12:00.874329
NOVAAGRI,IT,2026-02-19 08:12:00.874329
NPST,IT,2026-02-19 08:12:00.874329
NRAIL,Unknown,2026-02-19 08:12:00.874329
NRBBEARING,Unknown,2026-02-19 08:12:00.874329
NRL,Unknown,2026-02-19 08:12:00.874329
NSIL,Unknown,2026-02-19 08:12:00.874329
NSLNISP,Metals,2026-02-19 08:12:00.874329
NTPCGREEN,Energy,2026-02-19 08:12:00.874329
NUCLEUS,IT,2026-02-19 08:12:00.874329
NURECA,Unknown,2026-02-19 08:12:00.874329
NUVAMA,Unknown,2026-02-19 08:12:00.874329
NUVOCO,Unknown,2026-02-19 08:12:00.874329
NYKAA,Unknown,2026-02-19 08:12:00.874329
OAL,Unknown,2026-02-19 08:12:00.874329
OBCL,Unknown,2026-02-19 08:12:00.874329
OCCLLTD,Unknown,2026-02-19 08:12:00.874329
ODIGMA,Unknown,2026-02-19 08:12:00.874329
OILCOUNTUB,Energy,2026-02-19 08:12:00.874329
OLAELEC,Unknown,2026-02-19 08:12:00.874329
OLECTRA,IT,2026-02-19 08:12:00.874329
OMAXAUTO,Automobile,2026-02-19 08:12:00.874329
OMAXE,Unknown,2026-02-19 08:12:00.874329
OMFREIGHT,Unknown,2026-02-19 08:12:00.874329
OMINFRAL,Unknown,2026-02-19 08:12:00.874329
ONEPOINT,Unknown,2026-02-19 08:12:00.874329
ONESOURCE,Pharma,2026-02-19 08:12:00.874329
ONMOBILE,Unknown,2026-02-19 08:12:00.874329
ONWARDTEC,IT,2026-02-19 08:12:00.874329
OPTIEMUS,Unknown,2026-02-19 08:12:00.874329
ORBTEXP,Unknown,2026-02-19 08:12:00.874329
ORCHASP,Unknown,2026-02-19 08:12:00.874329
ORCHPHARMA,Pharma,2026-02-19 08:12:00.874329
ORIENTALTL,Unknown,2026-02-19 08:12:00.874329
ORIENTBELL,Unknown,2026-02-19 08:12:00.874329
ORIENTCEM,Cement,2026-02-19 08:12:00.874329
ORIENTCER,IT,2026-02-19 08:12:00.874329
ORIENTELEC,Unknown,2026-02-19 08:12:00.874329
ORIENTHOT,Unknown,2026-02-19 08:12:00.874329
ORIENTLTD,Unknown,2026-02-19 08:12:00.874329
ORIENTPPR,Unknown,2026-02-19 08:12:00.874329
ORIENTTECH,IT,2026-02-19 08:12:00.874329
ORISSAMINE,Unknown,2026-02-19 08:12:00.874329
ORKLAINDIA,Unknown,2026-02-19 08:12:00.874329
OSIAHYPER,Unknown,2026-02-19 08:12:00.874329
OSWALAGRO,Unknown,2026-02-19 08:12:00.874329
OSWALGREEN,IT,2026-02-19 08:12:00.874329
OSWALPUMPS,Unknown,2026-02-19 08:12:00.874329
OSWALSEEDS,Unknown,2026-02-19 08:12:00.874329
PACEDIGITK,Unknown,2026-02-19 08:12:00.874329
PAGEIND,Unknown,2026-02-19 08:12:00.874329
PAISALO,Unknown,2026-02-19 08:12:00.874329
PAKKA,Unknown,2026-02-19 08:12:00.874329
PALASHSECU,Unknown,2026-02-19 08:12:00.874329
PALREDTEC,IT,2026-02-19 08:12:00.874329
PANACEABIO,Pharma,2026-02-19 08:12:00.874329
PANACHE,Unknown,2026-02-19 08:12:00.874329
PANAMAPET,Unknown,2026-02-19 08:12:00.874329
PAR,Unknown,2026-02-19 08:12:00.874329
PARACABLES,Unknown,2026-02-19 08:12:00.874329
PARADEEP,Unknown,2026-02-19 08:12:00.874329
PARAGMILK,Unknown,2026-02-19 08:12:00.874329
PARAS,IT,2026-02-19 08:12:00.874329
PARKHOSPS,Unknown,2026-02-19 08:12:00.874329
PARKHOTELS,Unknown,2026-02-19 08:12:00.874329
PARSVNATH,Unknown,2026-02-19 08:12:00.874329
PASHUPATI,Unknown,2026-02-19 08:12:00.874329
PASUPTAC,Unknown,2026-02-19 08:12:00.874329
PATELENG,Unknown,2026-02-19 08:12:00.874329
PATELRMART,Unknown,2026-02-19 08:12:00.874329
PATINTLOG,Unknown,2026-02-19 08:12:00.874329
PAUSHAKLTD,Unknown,2026-02-19 08:12:00.874329
PAVNAIND,Unknown,2026-02-19 08:12:00.874329
PAYTM,Unknown,2026-02-19 08:12:00.874329
PCBL,Unknown,2026-02-19 08:12:00.874329
PCJEWELLER,Unknown,2026-02-19 08:12:00.874329
PDMJEPAPER,Unknown,2026-02-19 08:12:00.874329
PDSL,Unknown,2026-02-19 08:12:00.874329
PEARLPOLY,Unknown,2026-02-19 08:12:00.874329
PENIND,Unknown,2026-02-19 08:12:00.874329
PENINLAND,Unknown,2026-02-19 08:12:00.874329
PFC,Finance,2026-02-19 08:12:00.874329
PFIZER,Unknown,2026-02-19 08:12:00.874329
PFS,Unknown,2026-02-19 08:12:00.874329
PGEL,Unknown,2026-02-19 08:12:00.874329
PGHH,Unknown,2026-02-19 08:12:00.874329
PGHL,Unknown,2026-02-19 08:12:00.874329
PGIL,Unknown,2026-02-19 08:12:00.874329
PICCADIL,Unknown,2026-02-19 08:12:00.874329
PIDILITIND,Unknown,2026-02-19 08:12:00.874329
PIGL,Energy,2026-02-19 08:12:00.874329
PIIND,Unknown,2026-02-19 08:12:00.874329
PILANIINVS,Unknown,2026-02-19 08:12:00.874329
PILITA,Unknown,2026-02-19 08:12:00.874329
PINELABS,Unknown,2026-02-19 08:12:00.874329
PIONEEREMB,Unknown,2026-02-19 08:12:00.874329
PIRAMALFIN,Finance,2026-02-19 08:12:00.874329
PITTIENG,Unknown,2026-02-19 08:12:00.874329
PIXTRANS,Unknown,2026-02-19 08:12:00.874329
PKTEA,Unknown,2026-02-19 08:12:00.874329
PLASTIBLEN,Unknown,2026-02-19 08:12:00.874329
PLATIND,Unknown,2026-02-19 08:12:00.874329
PLAZACABLE,Unknown,2026-02-19 08:12:00.874329
PNBGILTS,Unknown,2026-02-19 08:12:00.874329
PNBHOUSING,Finance,2026-02-19 08:12:00.874329
PNC,Unknown,2026-02-19 08:12:00.874329
PNCINFRA,IT,2026-02-19 08:12:00.874329
PNGJL,Unknown,2026-02-19 08:12:00.874329
POCL,Unknown,2026-02-19 08:12:00.874329
PODDARMENT,Unknown,2026-02-19 08:12:00.874329
POKARNA,Unknown,2026-02-19 08:12:00.874329
POLICYBZR,IT,2026-02-19 08:12:00.874329
POLYCAB,Unknown,2026-02-19 08:12:00.874329
POLYMED,Unknown,2026-02-19 08:12:00.874329
POLYPLEX,Unknown,2026-02-19 08:12:00.874329
PONNIERODE,Unknown,2026-02-19 08:12:00.874329
POONAWALLA,Unknown,2026-02-19 08:12:00.874329
POWERMECH,Energy,2026-02-19 08:12:00.874329
PPAP,Automobile,2026-02-19 08:12:00.874329
PPL,Unknown,2026-02-19 08:12:00.874329
PRABHA,Energy,2026-02-19 08:12:00.874329
PRAENG,Unknown,2026-02-19 08:12:00.874329
PRAJIND,Unknown,2026-02-19 08:12:00.874329
PRAKASH,Unknown,2026-02-19 08:12:00.874329
PRAXIS,Unknown,2026-02-19 08:12:00.874329
PRECAM,Unknown,2026-02-19 08:12:00.874329
PRECWIRE,Unknown,2026-02-19 08:12:00.874329
PREMEXPLN,Unknown,2026-02-19 08:12:00.874329
PREMIERENE,Unknown,2026-02-19 08:12:00.874329
PREMIERPOL,Unknown,2026-02-19 08:12:00.874329
PRICOLLTD,Unknown,2026-02-19 08:12:00.874329
PRIMESECU,Unknown,2026-02-19 08:12:00.874329
PRIMO,Unknown,2026-02-19 08:12:00.874329
