symbol,company_name,series,date of listing,paid up value,market lot,isin number,face value,ingestion_time
NOIDATOLL,Noida Toll Bridge Company Limited,EQ,06-DEC-2002,10,1,INE781B01015,10,2026-02-18 17:27:57.692675
NORTHARC,Northern Arc Capital Limited,EQ,24-SEP-2024,10,1,INE850M01015,10,2026-02-18 17:27:57.692675
NOVAAGRI,Nova Agritech Limited,EQ,31-JAN-2024,2,1,INE02H701025,2,2026-02-18 17:27:57.692675
NPST,Network People Services Technologies Limited,EQ,30-APR-2025,10,1,INE0FFK01017,10,2026-02-18 17:27:57.692675
NRAIL,N R Agarwal Industries Limited,EQ,05-APR-2017,10,1,INE740D01017,10,2026-02-18 17:27:57.692675
NRBBEARING,NRB Bearing Limited,EQ,08-MAR-2000,2,1,INE349A01021,2,2026-02-18 17:27:57.692675
NRL,Nupur Recyclers Limited,EQ,12-JAN-2023,10,1,INE0JM501013,10,2026-02-18 17:27:57.692675
NSIL,Nalwa Sons Investments Limited,EQ,17-NOV-2003,10,1,INE023A01030,10,2026-02-18 17:27:57.692675
NSLNISP,NMDC Steel Limited,EQ,20-FEB-2023,10,1,INE0NNS01018,10,2026-02-18 17:27:57.692675
NTPC,NTPC Limited,EQ,05-NOV-2004,10,1,INE733E01010,10,2026-02-18 17:27:57.692675
NTPCGREEN,NTPC Green Energy Limited,EQ,27-NOV-2024,10,1,INE0ONG01011,10,2026-02-18 17:27:57.692675
NUCLEUS,Nucleus Software Exports Limited,EQ,19-DEC-2002,10,1,INE096B01018,10,2026-02-18 17:27:57.692675
NURECA,Nureca Limited,EQ,25-FEB-2021,10,1,INE0DSF01015,10,2026-02-18 17:27:57.692675
NUVAMA,Nuvama Wealth Management Limited,EQ,26-SEP-2023,2,1,INE531F01023,2,2026-02-18 17:27:57.692675
NUVOCO,Nuvoco Vistas Corporation Limited,EQ,23-AUG-2021,10,1,INE118D01016,10,2026-02-18 17:27:57.692675
NYKAA,FSN E-Commerce Ventures Limited,EQ,10-NOV-2021,1,1,INE388Y01029,1,2026-02-18 17:27:57.692675
OAL,Oriental Aromatics Limited,EQ,11-JUL-2019,5,1,INE959C01023,5,2026-02-18 17:27:57.692675
OBCL,Orissa Bengal Carrier Limited,EQ,07-APR-2022,10,1,INE426Z01016,10,2026-02-18 17:27:57.692675
OBEROIRLTY,Oberoi Realty Limited,EQ,20-OCT-2010,10,1,INE093I01010,10,2026-02-18 17:27:57.692675
OCCLLTD,OCCL Limited,EQ,29-OCT-2024,2,1,INE0PK601023,2,2026-02-18 17:27:57.692675
ODIGMA,Odigma Consultancy Solutions Limited,EQ,12-DEC-2024,1,1,INE054301028,1,2026-02-18 17:27:57.692675
OFSS,Oracle Financial Services Software Limited,EQ,28-JUN-2002,5,1,INE881D01027,5,2026-02-18 17:27:57.692675
OIL,Oil India Limited,EQ,30-SEP-2009,10,1,INE274J01014,10,2026-02-18 17:27:57.692675
OILCOUNTUB,Oil Country Tubular Limited,EQ,30-AUG-1995,10,1,INE591A01010,10,2026-02-18 17:27:57.692675
OLAELEC,Ola Electric Mobility Limited,EQ,09-AUG-2024,10,1,INE0LXG01040,10,2026-02-18 17:27:57.692675
OLECTRA,Olectra Greentech Limited,EQ,20-MAR-2002,4,1,INE260D01016,4,2026-02-18 17:27:57.692675
OMAXAUTO,Omax Autos Limited,EQ,20-FEB-2003,10,1,INE090B01011,10,2026-02-18 17:27:57.692675
OMAXE,Omaxe Limited,EQ,09-AUG-2007,10,1,INE800H01010,10,2026-02-18 17:27:57.692675
OMFREIGHT,Om Freight Forwarders Limited,EQ,08-OCT-2025,10,1,INE1BZC01019,10,2026-02-18 17:27:57.692675
OMINFRAL,OM INFRA LIMITED,EQ,17-JUN-2011,1,1,INE239D01028,1,2026-02-18 17:27:57.692675
ONEPOINT,One Point One Solutions Limited,EQ,09-MAY-2019,2,1,INE840Y01029,2,2026-02-18 17:27:57.692675
ONESOURCE,Onesource Specialty Pharma Limited,EQ,24-JAN-2025,1,1,INE013P01021,1,2026-02-18 17:27:57.692675
ONGC,Oil & Natural Gas Corporation Limited,EQ,19-JUL-1995,5,1,INE213A01029,5,2026-02-18 17:27:57.692675
ONMOBILE,OnMobile Global Limited,EQ,19-FEB-2008,10,1,INE809I01019,10,2026-02-18 17:27:57.692675
ONWARDTEC,Onward Technologies Limited,EQ,07-MAR-2001,10,1,INE229A01017,10,2026-02-18 17:27:57.692675
OPTIEMUS,Optiemus Infracom Limited,EQ,08-AUG-2017,10,1,INE350C01017,10,2026-02-18 17:27:57.692675
ORBTEXP,Orbit Exports Limited,EQ,05-NOV-2013,10,1,INE231G01010,10,2026-02-18 17:27:57.692675
ORCHASP,Orchasp Limited,EQ,07-FEB-2025,2,1,INE215B01022,2,2026-02-18 17:27:57.692675
ORCHPHARMA,Orchid Pharma Limited,EQ,02-NOV-2020,10,1,INE191A01027,10,2026-02-18 17:27:57.692675
ORIENTALTL,Oriental Trimex Limited,EQ,07-MAR-2007,10,1,INE998H01012,10,2026-02-18 17:27:57.692675
ORIENTBELL,Orient Bell Limited,EQ,14-FEB-2007,10,1,INE607D01018,10,2026-02-18 17:27:57.692675
ORIENTCEM,Orient Cement Limited,EQ,12-JUL-2013,1,1,INE876N01018,1,2026-02-18 17:27:57.692675
ORIENTCER,ORIENT CERATECH LIMITED,EQ,15-DEC-2005,1,1,INE569C01020,1,2026-02-18 17:27:57.692675
ORIENTELEC,Orient Electric Limited,EQ,14-MAY-2018,1,1,INE142Z01019,1,2026-02-18 17:27:57.692675
ORIENTHOT,Oriental Hotels Limited,EQ,27-AUG-1998,1,1,INE750A01020,1,2026-02-18 17:27:57.692675
ORIENTLTD,Orient Press Limited,EQ,03-MAR-2010,10,1,INE609C01024,10,2026-02-18 17:27:57.692675
ORIENTPPR,Orient Paper & Industries Limited,EQ,29-MAR-1995,1,1,INE592A01026,1,2026-02-18 17:27:57.692675
ORIENTTECH,Orient Technologies Limited,EQ,28-AUG-2024,10,1,INE0PPK01015,10,2026-02-18 17:27:57.692675
ORISSAMINE,The Orissa Minerals Development Company Limited,EQ,29-SEP-2010,1,1,INE725E01024,1,2026-02-18 17:27:57.692675
ORKLAINDIA,Orkla India Limited,EQ,06-NOV-2025,1,1,INE16NZ01023,1,2026-02-18 17:27:57.692675
OSIAHYPER,Osia Hyper Retail Limited,EQ,01-DEC-2022,1,1,INE06IR01021,1,2026-02-18 17:27:57.692675
OSWALAGRO,Oswal Agro Mills Limited,EQ,29-MAR-1995,10,1,INE142A01012,10,2026-02-18 17:27:57.692675
OSWALGREEN,Oswal Greentech Limited,EQ,28-AUG-1996,10,1,INE143A01010,10,2026-02-18 17:27:57.692675
OSWALPUMPS,Oswal Pumps Limited,EQ,20-JUN-2025,1,1,INE0BYP01024,1,2026-02-18 17:27:57.692675
OSWALSEEDS,ShreeOswal Seeds And Chemicals Limited,EQ,28-FEB-2023,2,1,INE00IK01029,2,2026-02-18 17:27:57.692675
PACEDIGITK,Pace Digitek Limited,EQ,06-OCT-2025,2,1,INE0S3G01027,2,2026-02-18 17:27:57.692675
PAGEIND,Page Industries Limited,EQ,16-MAR-2007,10,1,INE761H01022,10,2026-02-18 17:27:57.692675
PAISALO,Paisalo Digital Limited,EQ,17-OCT-2011,1,1,INE420C01059,1,2026-02-18 17:27:57.692675
PAKKA,PAKKA LIMITED,EQ,11-JUL-2023,10,1,INE551D01018,10,2026-02-18 17:27:57.692675
PALASHSECU,Palash Securities Limited,EQ,28-JUL-2017,10,1,INE471W01019,10,2026-02-18 17:27:57.692675
PALREDTEC,Palred Technologies Limited,EQ,09-MAY-2016,10,1,INE218G01033,10,2026-02-18 17:27:57.692675
PANACEABIO,Panacea Biotec Limited,EQ,17-APR-1996,1,1,INE922B01023,1,2026-02-18 17:27:57.692675
PANACHE,Panache Digilife Limited,EQ,06-JAN-2020,10,1,INE895W01019,10,2026-02-18 17:27:57.692675
PANAMAPET,Panama Petrochem Limited,EQ,30-SEP-2011,2,1,INE305C01029,2,2026-02-18 17:27:57.692675
PAR,Par Drugs And Chemicals Limited,EQ,16-SEP-2021,10,1,INE04LG01015,10,2026-02-18 17:27:57.692675
PARACABLES,Paramount Communications Limited,EQ,03-JAN-2007,2,1,INE074B01023,2,2026-02-18 17:27:57.692675
PARADEEP,Paradeep Phosphates Limited,EQ,27-MAY-2022,10,1,INE088F01024,10,2026-02-18 17:27:57.692675
PARAGMILK,Parag Milk Foods Limited,EQ,19-MAY-2016,10,1,INE883N01014,10,2026-02-18 17:27:57.692675
PARAS,Paras Defence and Space Technologies Limited,EQ,01-OCT-2021,5,1,INE045601023,5,2026-02-18 17:27:57.692675
PARKHOSPS,Park Medi World Limited,EQ,17-DEC-2025,2,1,INE119201023,2,2026-02-18 17:27:57.692675
PARKHOTELS,Apeejay Surrendra Park Hotels Limited,EQ,12-FEB-2024,1,1,INE988S01028,1,2026-02-18 17:27:57.692675
PARSVNATH,Parsvnath Developers Limited,EQ,30-NOV-2006,5,1,INE561H01026,5,2026-02-18 17:27:57.692675
PASHUPATI,Pashupati Cotspin Limited,EQ,17-JUL-2025,10,1,INE124Y01010,10,2026-02-18 17:27:57.692675
PASUPTAC,Pasupati Acrylon Limited,EQ,12-OCT-2021,10,1,INE818B01023,10,2026-02-18 17:27:57.692675
PATANJALI,Patanjali Foods Limited,EQ,24-JAN-2020,2,1,INE619A01035,2,2026-02-18 17:27:57.692675
PATELENG,Patel Engineering Limited,EQ,24-FEB-2005,1,1,INE244B01030,1,2026-02-18 17:27:57.692675
PATELRMART,Patel Retail Limited,EQ,26-AUG-2025,10,1,INE0R8B01010,10,2026-02-18 17:27:57.692675
PATINTLOG,Patel Integrated Logistics Limited,EQ,11-JAN-2008,10,1,INE529D01014,10,2026-02-18 17:27:57.692675
PAUSHAKLTD,Paushak Limited,EQ,01-DEC-2025,5,1,INE111F01024,5,2026-02-18 17:27:57.692675
PAVNAIND,Pavna Industries Limited,EQ,01-JUN-2023,1,1,INE07S101038,1,2026-02-18 17:27:57.692675
PAYTM,One 97 Communications Limited,EQ,18-NOV-2021,1,1,INE982J01020,1,2026-02-18 17:27:57.692675
PCBL,PCBL Chemical Limited,EQ,29-MAR-1995,1,1,INE602A01031,1,2026-02-18 17:27:57.692675
PCJEWELLER,PC Jeweller Limited,EQ,27-DEC-2012,1,1,INE785M01021,1,2026-02-18 17:27:57.692675
PDMJEPAPER,Pudumjee Paper Products Limited,EQ,30-MAR-2016,1,1,INE865T01018,1,2026-02-18 17:27:57.692675
PDSL,PDS Limited,EQ,21-OCT-2014,2,1,INE111Q01021,2,2026-02-18 17:27:57.692675
PEARLPOLY,Pearl Polymers Limited,EQ,11-OCT-1995,10,1,INE844A01013,10,2026-02-18 17:27:57.692675
PENIND,Pennar Industries Limited,EQ,25-NOV-2010,5,1,INE932A01024,5,2026-02-18 17:27:57.692675
PENINLAND,Peninsula Land Limited,EQ,08-FEB-1995,2,1,INE138A01028,2,2026-02-18 17:27:57.692675
PERSISTENT,Persistent Systems Limited,EQ,06-APR-2010,5,1,INE262H01021,5,2026-02-18 17:27:57.692675
PETRONET,Petronet LNG Limited,EQ,26-MAR-2004,10,1,INE347G01014,10,2026-02-18 17:27:57.692675
PFC,Power Finance Corporation Limited,EQ,23-FEB-2007,10,1,INE134E01011,10,2026-02-18 17:27:57.692675
PFIZER,Pfizer Limited,EQ,28-APR-1999,10,1,INE182A01018,10,2026-02-18 17:27:57.692675
PFOCUS,Prime Focus Limited,EQ,20-JUN-2006,1,1,INE367G01038,1,2026-02-18 17:27:57.692675
PFS,PTC India Financial Services Limited,EQ,30-MAR-2011,10,1,INE560K01014,10,2026-02-18 17:27:57.692675
PGEL,PG Electroplast Limited,EQ,26-SEP-2011,1,1,INE457L01029,1,2026-02-18 17:27:57.692675
PGHH,Procter & Gamble Hygiene and Health Care Limited,EQ,07-JUL-2004,10,1,INE179A01014,10,2026-02-18 17:27:57.692675
PGHL,Procter & Gamble Health Limited,EQ,24-APR-1996,10,1,INE199A01012,10,2026-02-18 17:27:57.692675
PGIL,Pearl Global Industries Limited,EQ,15-FEB-2007,5,1,INE940H01022,5,2026-02-18 17:27:57.692675
PHOENIXLTD,The Phoenix Mills Limited,EQ,23-APR-2007,2,1,INE211B01039,2,2026-02-18 17:27:57.692675
PICCADIL,Piccadily Agro Industries Limited,EQ,02-JUL-2025,10,1,INE546C01010,10,2026-02-18 17:27:57.692675
PIDILITIND,Pidilite Industries Limited,EQ,29-MAR-1995,1,1,INE318A01026,1,2026-02-18 17:27:57.692675
PIGL,Power & Instrumentation (Gujarat) Limited,EQ,17-MAY-2023,10,1,INE557Z01018,10,2026-02-18 17:27:57.692675
PIIND,PI Industries Limited,EQ,15-JUN-2011,1,1,INE603J01030,1,2026-02-18 17:27:57.692675
PILANIINVS,Pilani Investment and Industries Corporation Limited,EQ,08-DEC-2015,10,1,INE417C01014,10,2026-02-18 17:27:57.692675
PILITA,PIL ITALICA LIFESTYLE LIMITED,EQ,07-OCT-2013,1,1,INE600A01035,1,2026-02-18 17:27:57.692675
PINELABS,Pine Labs Limited,EQ,14-NOV-2025,1,1,INE15B701018,1,2026-02-18 17:27:57.692675
PIONEEREMB,Pioneer Embroideries Limited,EQ,16-MAY-2006,10,1,INE156C01018,10,2026-02-18 17:27:57.692675
PIRAMALFIN,Piramal Finance Limited,EQ,07-NOV-2025,2,1,INE202B01038,2,2026-02-18 17:27:57.692675
PITTIENG,Pitti Engineering Limited,EQ,02-FEB-2007,5,1,INE450D01021,5,2026-02-18 17:27:57.692675
PIXTRANS,Pix Transmissions Limited,EQ,28-APR-2022,10,1,INE751B01018,10,2026-02-18 17:27:57.692675
PKTEA,The Peria Karamalai Tea & Produce Company Limited,EQ,19-AUG-2015,10,1,INE431F01018,10,2026-02-18 17:27:57.692675
PLASTIBLEN,Plastiblends India Limited,EQ,28-DEC-2006,5,1,INE083C01022,5,2026-02-18 17:27:57.692675
PLATIND,Platinum Industries Limited,EQ,05-MAR-2024,10,1,INE0PT501018,10,2026-02-18 17:27:57.692675
PLAZACABLE,Plaza Wires Limited,EQ,12-OCT-2023,10,1,INE0INJ01017,10,2026-02-18 17:27:57.692675
PNB,Punjab National Bank,EQ,24-APR-2002,2,1,INE160A01022,2,2026-02-18 17:27:57.692675
PNBGILTS,PNB Gilts Limited,EQ,18-SEP-2000,10,1,INE859A01011,10,2026-02-18 17:27:57.692675
PNBHOUSING,PNB Housing Finance Limited,EQ,07-NOV-2016,10,1,INE572E01012,10,2026-02-18 17:27:57.692675
PNC,Pritish Nandy Communications Limited,EQ,11-DEC-2000,10,1,INE392B01011,10,2026-02-18 17:27:57.692675
PNCINFRA,PNC Infratech Limited,EQ,26-MAY-2015,2,1,INE195J01029,2,2026-02-18 17:27:57.692675
PNGJL,P N Gadgil Jewellers Limited,EQ,17-SEP-2024,10,1,INE953R01016,10,2026-02-18 17:27:57.692675
POCL,Pondy Oxides & Chemicals Limited,EQ,06-MAR-2023,5,1,INE063E01053,5,2026-02-18 17:27:57.692675
PODDARMENT,Poddar Pigments Limited,EQ,22-NOV-2016,10,1,INE371C01013,10,2026-02-18 17:27:57.692675
POKARNA,Pokarna Limited,EQ,07-JUL-2016,2,1,INE637C01025,2,2026-02-18 17:27:57.692675
POLICYBZR,PB Fintech Limited,EQ,15-NOV-2021,2,1,INE417T01026,2,2026-02-18 17:27:57.692675
POLYCAB,Polycab India Limited,EQ,16-APR-2019,10,1,INE455K01017,10,2026-02-18 17:27:57.692675
POLYMED,Poly Medicure Limited,EQ,07-DEC-2011,5,1,INE205C01021,5,2026-02-18 17:27:57.692675
POLYPLEX,Polyplex Corporation Limited,EQ,11-APR-2003,10,1,INE633B01018,10,2026-02-18 17:27:57.692675
PONNIERODE,Ponni Sugars (Erode) Limited,EQ,16-APR-2002,10,1,INE838E01017,10,2026-02-18 17:27:57.692675
POONAWALLA,Poonawalla Fincorp Limited,EQ,27-APR-2004,2,1,INE511C01022,2,2026-02-18 17:27:57.692675
POWERGRID,Power Grid Corporation of India Limited,EQ,05-OCT-2007,10,1,INE752E01010,10,2026-02-18 17:27:57.692675
POWERINDIA,Hitachi Energy India Limited,EQ,30-MAR-2020,2,1,INE07Y701011,2,2026-02-18 17:27:57.692675
POWERMECH,Power Mech Projects Limited,EQ,26-AUG-2015,10,1,INE211R01019,10,2026-02-18 17:27:57.692675
PPAP,PPAP Automotive Limited,EQ,11-JAN-2008,10,1,INE095I01015,10,2026-02-18 17:27:57.692675
PPL,Prakash Pipes Limited,EQ,14-JUN-2019,10,1,INE050001010,10,2026-02-18 17:27:57.692675
PPLPHARMA,Piramal Pharma Limited,EQ,19-OCT-2022,10,1,INE0DK501011,10,2026-02-18 17:27:57.692675
PRABHA,Prabha Energy Limited,EQ,19-MAR-2025,1,1,INE0I0M01023,1,2026-02-18 17:27:57.692675
PRAENG,Prajay Engineers Syndicate Limited,EQ,02-JAN-2007,10,1,INE505C01016,10,2026-02-18 17:27:57.692675
PRAJIND,Praj Industries Limited,EQ,11-OCT-1995,2,1,INE074A01025,2,2026-02-18 17:27:57.692675
PRAKASH,Prakash Industries Limited,EQ,10-MAY-1995,10,1,INE603A01013,10,2026-02-18 17:27:57.692675
PRAXIS,Praxis Home Retail Limited,EQ,31-JAN-2018,5,1,INE546Y01022,5,2026-02-18 17:27:57.692675
PRECAM,Precision Camshafts Limited,EQ,08-FEB-2016,10,1,INE484I01029,10,2026-02-18 17:27:57.692675
PRECWIRE,Precision Wires India Limited,EQ,06-SEP-1995,1,1,INE372C01037,1,2026-02-18 17:27:57.692675
PREMEXPLN,Premier Explosives Limited,EQ,17-JUN-2016,2,1,INE863B01029,2,2026-02-18 17:27:57.692675
PREMIERENE,Premier Energies Limited,EQ,03-SEP-2024,1,1,INE0BS701011,1,2026-02-18 17:27:57.692675
PREMIERPOL,Premier Polyfilm Limited,EQ,13-DEC-1995,1,1,INE309M01020,1,2026-02-18 17:27:57.692675
PRESTIGE,Prestige Estates Projects Limited,EQ,27-OCT-2010,10,1,INE811K01011,10,2026-02-18 17:27:57.692675
PRICOLLTD,Pricol Limited,EQ,10-FEB-2017,1,1,INE726V01018,1,2026-02-18 17:27:57.692675
PRIMESECU,Prime Securities Limited,EQ,17-JUN-2005,5,1,INE032B01021,5,2026-02-18 17:27:57.692675
PRIMO,Primo Chemicals Limited,EQ,22-APR-2025,2,1,INE607A01022,2,2026-02-18 17:27:57.692675
PRINCEPIPE,Prince Pipes And Fittings Limited,EQ,30-DEC-2019,10,1,INE689W01016,10,2026-02-18 17:27:57.692675
PRITI,Priti International Limited,EQ,02-MAR-2022,10,1,INE974Z01015,10,2026-02-18 17:27:57.692675
PRITIKAUTO,Pritika Auto Industries Limited,EQ,10-AUG-2021,2,1,INE583R01029,2,2026-02-18 17:27:57.692675
PRIVISCL,Privi Speciality Chemicals Limited,EQ,08-MAY-2015,10,1,INE959A01019,10,2026-02-18 17:27:57.692675
PROSTARM,Prostarm Info Systems Limited,EQ,03-JUN-2025,10,1,INE0BX301013,10,2026-02-18 17:27:57.692675
PROTEAN,Protean eGov Technologies Limited,EQ,06-FEB-2025,10,1,INE004A01022,10,2026-02-18 17:27:57.692675
PROZONER,Prozone Realty Limited,EQ,12-SEP-2012,2,1,INE195N01013,2,2026-02-18 17:27:57.692675
PRSMJOHNSN,Prism Johnson Limited,EQ,20-AUG-2003,10,1,INE010A01011,10,2026-02-18 17:27:57.692675
PRUDENT,Prudent Corporate Advisory Services Limited,EQ,20-MAY-2022,5,1,INE00F201020,5,2026-02-18 17:27:57.692675
PRUDMOULI,Prudential Sugar Corporation Limited,EQ,10-MAY-1995,10,100,INE024D01016,10,2026-02-18 17:27:57.692675
PSB,Punjab & Sind Bank,EQ,30-DEC-2010,10,1,INE608A01012,10,2026-02-18 17:27:57.692675
PSPPROJECT,PSP Projects Limited,EQ,29-MAY-2017,10,1,INE488V01015,10,2026-02-18 17:27:57.692675
PTC,PTC India Limited,EQ,07-APR-2004,10,1,INE877F01012,10,2026-02-18 17:27:57.692675
PTCIL,PTC Industries Limited,EQ,09-JUN-2023,10,1,INE596F01018,10,2026-02-18 17:27:57.692675
PTL,PTL Enterprises Limited,EQ,29-JAN-2007,1,1,INE034D01049,1,2026-02-18 17:27:57.692675
PUNJABCHEM,Punjab Chemicals & Crop Protection Limited,EQ,08-MAR-2007,10,1,INE277B01014,10,2026-02-18 17:27:57.692675
PURVA,Puravankara Limited,EQ,30-AUG-2007,5,1,INE323I01011,5,2026-02-18 17:27:57.692675
PVP,PVP Ventures Limited,EQ,03-APR-1996,10,1,INE362A01016,10,2026-02-18 17:27:57.692675
PVRINOX,PVR INOX Limited,EQ,04-JAN-2006,10,1,INE191H01014,10,2026-02-18 17:27:57.692675
PVSL,Popular Vehicles and Services Limited,EQ,19-MAR-2024,2,1,INE772T01024,2,2026-02-18 17:27:57.692675
PWL,Physicswallah Limited,EQ,18-NOV-2025,1,1,INE0LP301011,1,2026-02-18 17:27:57.692675
PYRAMID,Pyramid Technoplast Limited,EQ,29-AUG-2023,10,1,INE0MIS01010,10,2026-02-18 17:27:57.692675
QPOWER,Quality Power Electrical Equipments Limited,EQ,24-FEB-2025,10,1,INE0SII01026,10,2026-02-18 17:27:57.692675
QUADFUTURE,Quadrant Future Tek Limited,EQ,14-JAN-2025,10,1,INE0LRY01011,10,2026-02-18 17:27:57.692675
QUESS,Quess Corp Limited,EQ,12-JUL-2016,10,1,INE615P01015,10,2026-02-18 17:27:57.692675
QUICKHEAL,Quick Heal Technologies Limited,EQ,18-FEB-2016,10,1,INE306L01010,10,2026-02-18 17:27:57.692675
RACE,Race Eco Chain Limited,EQ,09-MAY-2023,10,1,INE084Q01012,10,2026-02-18 17:27:57.692675
RACLGEAR,RACL Geartech Limited,EQ,27-NOV-2024,10,1,INE704B01017,10,2026-02-18 17:27:57.692675
RADAAN,Radaan Mediaworks India Limited,EQ,27-FEB-2003,2,1,INE874F01027,2,2026-02-18 17:27:57.692675
RADHIKAJWE,Radhika Jeweltech Limited,EQ,18-JUL-2022,2,1,INE583V01021,2,2026-02-18 17:27:57.692675
RADIANTCMS,Radiant Cash Management Services Limited,EQ,04-JAN-2023,1,1,INE855R01021,1,2026-02-18 17:27:57.692675
RADICO,Radico Khaitan Limited,EQ,18-JUN-2003,2,1,INE944F01028,2,2026-02-18 17:27:57.692675
RADIOCITY,Music Broadcast Limited,EQ,17-MAR-2017,2,1,INE919I01024,2,2026-02-18 17:27:57.692675
RAILTEL,Railtel Corporation Of India Limited,EQ,26-FEB-2021,10,1,INE0DD101019,10,2026-02-18 17:27:57.692675
RAIN,Rain Industries Limited,EQ,03-MAR-2008,2,1,INE855B01025,2,2026-02-18 17:27:57.692675
RAINBOW,Rainbow Childrens Medicare Limited,EQ,10-MAY-2022,10,1,INE961O01016,10,2026-02-18 17:27:57.692675
RAJMET,Rajnandini Metal Limited,EQ,16-FEB-2021,1,1,INE00KV01022,1,2026-02-18 17:27:57.692675
RAJOOENG,Rajoo Engineers Limited,EQ,29-MAY-2025,1,1,INE535F01024,1,2026-02-18 17:27:57.692675
RAJRATAN,Rajratan Global Wire Limited,EQ,22-MAY-2020,2,1,INE451D01029,2,2026-02-18 17:27:57.692675
RAJSREESUG,Rajshree Sugars & Chemicals Limited,EQ,29-MAR-1995,10,1,INE562B01019,10,2026-02-18 17:27:57.692675
RAJTV,Raj Television Network Limited,EQ,16-MAR-2007,5,1,INE952H01027,5,2026-02-18 17:27:57.692675
RALLIS,Rallis India Limited,EQ,01-APR-1999,1,1,INE613A01020,1,2026-02-18 17:27:57.692675
RAMANEWS,Shree Rama Newsprint Limited,EQ,20-SEP-2006,10,1,INE278B01020,10,2026-02-18 17:27:57.692675
RAMAPHO,Rama Phosphates Limited,EQ,05-AUG-2022,5,1,INE809A01032,5,2026-02-18 17:27:57.692675
RAMASTEEL,Rama Steel Tubes Limited,EQ,19-AUG-2015,1,1,INE230R01035,1,2026-02-18 17:27:57.692675
RAMCOCEM,The Ramco Cements Limited,EQ,09-APR-1997,1,1,INE331A01037,1,2026-02-18 17:27:57.692675
RAMCOIND,Ramco Industries Limited,EQ,06-NOV-1996,1,1,INE614A01028,1,2026-02-18 17:27:57.692675
RAMCOSYS,Ramco Systems Limited,EQ,12-APR-2000,10,1,INE246B01019,10,2026-02-18 17:27:57.692675
RAMKY,Ramky Infrastructure Limited,EQ,08-OCT-2010,10,1,INE874I01013,10,2026-02-18 17:27:57.692675
RAMRAT,Ram Ratna Wires Limited,EQ,29-JUL-2022,5,1,INE207E01023,5,2026-02-18 17:27:57.692675
RANASUG,Rana Sugars Limited,EQ,24-FEB-2005,10,1,INE625B01014,10,2026-02-18 17:27:57.692675
RANEHOLDIN,Rane Holdings Limited,EQ,24-SEP-1997,10,1,INE384A01010,10,2026-02-18 17:27:57.692675
RATEGAIN,Rategain Travel Technologies Limited,EQ,17-DEC-2021,1,1,INE0CLI01024,1,2026-02-18 17:27:57.692675
RATNAMANI,Ratnamani Metals & Tubes Limited,EQ,09-MAY-2006,2,1,INE703B01027,2,2026-02-18 17:27:57.692675
RATNAVEER,Ratnaveer Precision Engineering Limited,EQ,11-SEP-2023,10,1,INE05CZ01011,10,2026-02-18 17:27:57.692675
RAYMOND,Raymond Limited,EQ,18-OCT-1995,10,1,INE301A01014,10,2026-02-18 17:27:57.692675
RAYMONDLSL,Raymond Lifestyle Limited,EQ,05-SEP-2024,2,1,INE02ID01020,2,2026-02-18 17:27:57.692675
RAYMONDREL,Raymond Realty Limited,EQ,01-JUL-2025,10,1,INE1SY401010,10,2026-02-18 17:27:57.692675
RBA,Restaurant Brands Asia Limited,EQ,14-DEC-2020,10,1,INE07T201019,10,2026-02-18 17:27:57.692675
RBLBANK,RBL Bank Limited,EQ,31-AUG-2016,10,1,INE976G01028,10,2026-02-18 17:27:57.692675
RBZJEWEL,RBZ Jewellers Limited,EQ,27-DEC-2023,10,1,INE0PEQ01016,10,2026-02-18 17:27:57.692675
RCF,Rashtriya Chemicals and Fertilizers Limited,EQ,07-JAN-1998,10,1,INE027A01015,10,2026-02-18 17:27:57.692675
RECLTD,REC Limited,EQ,12-MAR-2008,10,1,INE020B01018,10,2026-02-18 17:27:57.692675
REDINGTON,Redington Limited,EQ,15-FEB-2007,2,1,INE891D01026,2,2026-02-18 17:27:57.692675
REDTAPE,Redtape Limited,EQ,11-AUG-2023,2,1,INE0LXT01019,2,2026-02-18 17:27:57.692675
REFEX,Refex Industries Limited,EQ,03-DEC-2009,2,1,INE056I01025,2,2026-02-18 17:27:57.692675
REGAAL,Regaal Resources Limited,EQ,20-AUG-2025,5,1,INE0MHO01029,5,2026-02-18 17:27:57.692675
REGENCERAM,Regency Ceramics Limited,EQ,05-JUN-1996,10,1,INE277C01012,10,2026-02-18 17:27:57.692675
RELAXO,Relaxo Footwears Limited,EQ,17-JUN-2011,1,1,INE131B01039,1,2026-02-18 17:27:57.692675
RELCHEMQ,Reliance Chemotex Industries Limited,EQ,25-MAY-2022,10,1,INE750D01016,10,2026-02-18 17:27:57.692675
RELIANCE,Reliance Industries Limited,EQ,29-NOV-1995,10,1,INE002A01018,10,2026-02-18 17:27:57.692675
RELIGARE,Religare Enterprises Limited,EQ,21-NOV-2007,10,1,INE621H01010,10,2026-02-18 17:27:57.692675
RELTD,Ravindra Energy Limited,EQ,30-JUL-2024,10,1,INE206N01018,10,2026-02-18 17:27:57.692675
REMSONSIND,Remsons Industries Limited,EQ,31-JAN-1996,2,1,INE474C01023,2,2026-02-18 17:27:57.692675
RENUKA,Shree Renuka Sugars Limited,EQ,31-OCT-2005,1,1,INE087H01022,1,2026-02-18 17:27:57.692675
REPCOHOME,Repco Home Finance Limited,EQ,01-APR-2013,10,1,INE612J01015,10,2026-02-18 17:27:57.692675
