symbol,year,revenue,net_profit,debt,cash_flow,roe,computed_time
ANANDRATHI,2024,7243224000.0,2249744000.0,516679000.0,2775722000.0,0.0,2026-02-19 09:29:55.574503
ANANDRATHI,2023,5486316000.0,1684067000.0,367159000.0,838894000.0,0.0,2026-02-19 09:29:55.574667
ANANDRATHI,2022,4174851000.0,1267263000.0,392467000.0,1451868000.0,0.0,2026-02-19 09:29:55.574827
ANANDRATHI,2021,0.0,0.0,0.0,0.0,0.0,2026-02-19 09:29:55.574983
ANANTRAJ,2025,20599742000.0,4258186000.0,4815963000.0,966102000.0,0.0,2026-02-19 09:29:56.179515
ANANTRAJ,2024,14832966000.0,2659262000.0,6267441000.0,-255189000.0,0.0,2026-02-19 09:29:56.179782
ANANTRAJ,2023,9569427000.0,1511163000.0,10794581000.0,328797000.0,0.0,2026-02-19 09:29:56.179946
ANANTRAJ,2022,4618600000.0,565200000.0,12829633000.0,4233259000.0,0.0,2026-02-19 09:29:56.180105
ANDHRAPAP,2025,15222685000.0,889107000.0,2797084000.0,-553946000.0,0.0,2026-02-19 09:29:56.962952
ANDHRAPAP,2024,17832579000.0,3397392000.0,1093360000.0,3187378000.0,0.0,2026-02-19 09:29:56.963218
ANDHRAPAP,2023,20830562000.0,5224626000.0,502512000.0,5358209000.0,0.0,2026-02-19 09:29:56.963393
ANDHRAPAP,2022,13669207000.0,1397320000.0,507234000.0,2023479000.0,0.0,2026-02-19 09:29:56.963550
ANDHRAPAP,2021,0.0,0.0,0.0,0.0,0.0,2026-02-19 09:29:56.963703
ANDHRSUGAR,2025,20143177000.0,258816000.0,133423000.0,1277983000.0,0.0,2026-02-19 09:29:57.535943
ANDHRSUGAR,2024,18909309000.0,751048000.0,309664000.0,1416937000.0,0.0,2026-02-19 09:29:57.536191
ANDHRSUGAR,2023,23563797000.0,1859581000.0,236059000.0,2858265000.0,0.0,2026-02-19 09:29:57.536381
ANDHRSUGAR,2022,19452308000.0,2422078000.0,550435000.0,1764646000.0,0.0,2026-02-19 09:29:57.536544
ANDHRSUGAR,2021,0.0,0.0,0.0,0.0,0.0,2026-02-19 09:29:57.536700
ANGELONE,2025,42476030000.0,11720810000.0,34137370000.0,-18598420000.0,0.0,2026-02-19 09:29:58.168008
ANGELONE,2024,33970390000.0,11255280000.0,25411220000.0,-3299040000.0,0.0,2026-02-19 09:29:58.168621
ANGELONE,2023,24731930000.0,8899540000.0,7878520000.0,8042000000.0,0.0,2026-02-19 09:29:58.168940
ANGELONE,2022,19979410000.0,6248050000.0,12577320000.0,5575460000.0,0.0,2026-02-19 09:29:58.169974
ANGELONE,2021,0.0,0.0,0.0,0.0,0.0,2026-02-19 09:29:58.170405
ANIKINDS,2025,1163725000.0,31003000.0,42349000.0,-623851000.0,0.0,2026-02-19 09:29:58.768672
ANIKINDS,2024,1006000000.0,3028000.0,73378000.0,439256000.0,0.0,2026-02-19 09:29:58.768963
ANIKINDS,2023,1181011000.0,50830000.0,302930000.0,336914000.0,0.0,2026-02-19 09:29:58.769130
ANIKINDS,2022,2435961000.0,100331000.0,873471000.0,574814000.0,0.0,2026-02-19 09:29:58.769329
ANMOL,2025,12741116000.0,69877000.0,2196082000.0,-1395441000.0,0.0,2026-02-19 09:29:59.432528
ANMOL,2024,15004993000.0,209003000.0,852963000.0,1910737000.0,0.0,2026-02-19 09:29:59.432781
ANMOL,2023,14097998693.4,186572148.44,2954923231.88,-439509829.6,0.0,2026-02-19 09:29:59.432949
ANMOL,2022,10585949936.27,155549101.24,1787843323.39,-634774204.54,0.0,2026-02-19 09:29:59.433107
ANMOL,2021,0.0,0.0,0.0,0.0,0.0,2026-02-19 09:29:59.433287
ANTELOPUS,2025,2580778000.0,739843000.0,40095000.0,1257464000.0,0.0,2026-02-19 09:30:00.132683
ANTELOPUS,2024,1656014000.0,327413000.0,35005000.0,716725000.0,0.0,2026-02-19 09:30:00.132968
ANTELOPUS,2023,1179434000.0,308482000.0,38397000.0,434378000.0,0.0,2026-02-19 09:30:00.133140
ANTELOPUS,2022,771857000.0,99240000.0,4305000.0,-178482000.0,0.0,2026-02-19 09:30:00.133331
ANTELOPUS,2021,0.0,0.0,0.0,0.0,0.0,2026-02-19 09:30:00.133501
ANTGRAPHIC,2024,8393000.0,-4297000.0,28366000.0,402000.0,0.0,2026-02-19 09:30:00.788018
ANTGRAPHIC,2023,6769000.0,-50000.0,30514000.0,-310000.0,0.0,2026-02-19 09:30:00.788306
ANTGRAPHIC,2022,10320000.0,151000.0,29038000.0,-2206000.0,0.0,2026-02-19 09:30:00.788481
ANTGRAPHIC,2021,10766000.0,170000.0,29643000.0,-1741000.0,0.0,2026-02-19 09:30:00.788651
ANTHEM,2025,18445530000.0,4512590000.0,1133170000.0,4183360000.0,0.0,2026-02-19 09:30:01.412597
ANTHEM,2024,14193700000.0,3673100000.0,2385170000.0,1401510000.0,0.0,2026-02-19 09:30:01.412865
ANTHEM,2023,10569240000.0,3851850000.0,1261510000.0,3059850000.0,0.0,2026-02-19 09:30:01.413031
ANTHEM,2022,12312560000.0,4055390000.0,377950000.0,3329130000.0,0.0,2026-02-19 09:30:01.413194
ANUHPHR,2025,6615149000.0,473519000.0,108864000.0,371248000.0,0.0,2026-02-19 09:30:02.053051
ANUHPHR,2024,6470043000.0,600575000.0,26928000.0,129251000.0,0.0,2026-02-19 09:30:02.053392
ANUHPHR,2023,5274860000.0,361796000.0,9067000.0,539016000.0,0.0,2026-02-19 09:30:02.053689
ANUHPHR,2022,4866462000.0,305613000.0,42235000.0,288637000.0,0.0,2026-02-19 09:30:02.053949
ANUP,2025,7288049000.0,1183027000.0,324175000.0,-71533000.0,0.0,2026-02-19 09:30:02.647933
ANUP,2024,5403707000.0,1034750000.0,202797000.0,1693843000.0,0.0,2026-02-19 09:30:02.648217
ANUP,2023,4040520000.0,514300000.0,343405000.0,300171000.0,0.0,2026-02-19 09:30:02.648394
ANUP,2022,2798871000.0,620544000.0,0.0,740425000.0,0.0,2026-02-19 09:30:02.648557
ANUP,2021,0.0,0.0,0.0,0.0,0.0,2026-02-19 09:30:02.648716
ANURAS,2025,14023260000.0,933490000.0,13824220000.0,-301250000.0,0.0,2026-02-19 09:30:03.276450
ANURAS,2024,14425840000.0,1286040000.0,10690590000.0,590320000.0,0.0,2026-02-19 09:30:03.276712
ANURAS,2023,15628630000.0,1808450000.0,8217070000.0,2920700000.0,0.0,2026-02-19 09:30:03.276886
ANURAS,2022,10507750000.0,1521790000.0,8362160000.0,-1714530000.0,0.0,2026-02-19 09:30:03.277054
ANURAS,2021,0.0,0.0,0.0,0.0,0.0,2026-02-19 09:30:03.277236
APARINDS,2025,184924700000.0,8213000000.0,5847000000.0,12905600000.0,0.0,2026-02-19 09:30:03.907173
APARINDS,2024,160451500000.0,8251100000.0,4756100000.0,-2832900000.0,0.0,2026-02-19 09:30:03.907457
APARINDS,2023,142578400000.0,6377200000.0,3762300000.0,6983400000.0,0.0,2026-02-19 09:30:03.907628
APARINDS,2022,92872200000.0,2567300000.0,3592000000.0,2437500000.0,0.0,2026-02-19 09:30:03.907791
APARINDS,2021,0.0,0.0,0.0,0.0,0.0,2026-02-19 09:30:03.907950
APCL,2025,4284000000.0,-808200000.0,4630400000.0,97000000.0,0.0,2026-02-19 09:30:04.542393
APCL,2024,6227800000.0,-390700000.0,4267300000.0,526400000.0,0.0,2026-02-19 09:30:04.542650
APCL,2023,6606700000.0,-581400000.0,4360700000.0,207200000.0,0.0,2026-02-19 09:30:04.542816
APCL,2022,7975400000.0,414200000.0,5008900000.0,985400000.0,0.0,2026-02-19 09:30:04.542977
APCL,2021,0.0,0.0,0.0,0.0,0.0,2026-02-19 09:30:04.543134
APEX,2025,7663546000.0,38765000.0,726502000.0,501742000.0,0.0,2026-02-19 09:30:05.865586
APEX,2024,7589882000.0,145993000.0,1068931000.0,111613000.0,0.0,2026-02-19 09:30:05.865862
APEX,2023,10114328000.0,358741000.0,905799000.0,1211851000.0,0.0,2026-02-19 09:30:05.866024
APEX,2022,8949706000.0,410745000.0,1676516000.0,355427000.0,0.0,2026-02-19 09:30:05.866185
APEX,2021,0.0,0.0,0.0,0.0,0.0,2026-02-19 09:30:05.866381
APLLTD,2025,65397100000.0,5834200000.0,12575000000.0,879700000.0,0.0,2026-02-19 09:30:07.138889
APLLTD,2024,61121100000.0,6158200000.0,5131600000.0,8032000000.0,0.0,2026-02-19 09:30:07.139145
APLLTD,2023,54997700000.0,3419900000.0,7220100000.0,7239500000.0,0.0,2026-02-19 09:30:07.139351
APLLTD,2022,52317900000.0,5209400000.0,7171100000.0,5523500000.0,0.0,2026-02-19 09:30:07.139515
APLLTD,2021,0.0,0.0,0.0,0.0,0.0,2026-02-19 09:30:07.139673
APOLLO,2025,5620692000.0,563963000.0,3353474000.0,102356000.0,0.0,2026-02-19 09:30:07.749620
APOLLO,2024,3716342000.0,311194000.0,2080444000.0,-758312000.0,0.0,2026-02-19 09:30:07.749892
APOLLO,2023,2975260000.0,187505000.0,1436500000.0,-162885000.0,0.0,2026-02-19 09:30:07.750061
APOLLO,2022,2431911000.0,146218000.0,1157770000.0,433126000.0,0.0,2026-02-19 09:30:07.750246
APOLLO,2021,0.0,0.0,0.0,0.0,0.0,2026-02-19 09:30:07.750416
APOLLOHOSP,2025,215774000000.0,14459000000.0,54192000000.0,21364000000.0,0.0,2026-02-19 09:30:08.399742
APOLLOHOSP,2024,188623000000.0,8986000000.0,53326000000.0,19202000000.0,0.0,2026-02-19 09:30:08.399990
APOLLOHOSP,2023,164448000000.0,8191000000.0,43324000000.0,13769000000.0,0.0,2026-02-19 09:30:08.400157
APOLLOHOSP,2022,145362000000.0,10556000000.0,40681000000.0,16960000000.0,0.0,2026-02-19 09:30:08.400347
APOLLOHOSP,2021,0.0,0.0,0.0,0.0,0.0,2026-02-19 09:30:08.400504
APOLLOPIPE,2025,11783683000.0,326482000.0,918273000.0,286655000.0,0.0,2026-02-19 09:30:09.173429
APOLLOPIPE,2024,9821607000.0,426447000.0,820255000.0,1246616000.0,0.0,2026-02-19 09:30:09.173694
APOLLOPIPE,2023,9109300000.0,239100000.0,437300000.0,687300000.0,0.0,2026-02-19 09:30:09.173879
APOLLOPIPE,2022,7808100000.0,497600000.0,387200000.0,363300000.0,0.0,2026-02-19 09:30:09.174039
APOLLOPIPE,2021,0.0,0.0,0.0,0.0,0.0,2026-02-19 09:30:09.174196
APOLLOTYRE,2025,257809730000.0,11213200000.0,44104320000.0,18231390000.0,0.0,2026-02-19 09:30:09.947958
APOLLOTYRE,2024,250203610000.0,17218660000.0,49051020000.0,34395240000.0,0.0,2026-02-19 09:30:09.948258
APOLLOTYRE,2023,241223240000.0,10458440000.0,64205300000.0,21366680000.0,0.0,2026-02-19 09:30:09.948434
APOLLOTYRE,2022,205808140000.0,6386000000.0,70609150000.0,21535600000.0,0.0,2026-02-19 09:30:09.948599
APOLSINHOT,2025,5417884000.0,77249000.0,807029000.0,213274000.0,0.0,2026-02-19 09:30:10.590578
APOLSINHOT,2024,5194067000.0,110686000.0,872418000.0,141266000.0,0.0,2026-02-19 09:30:10.590978
APOLSINHOT,2023,3670034000.0,169150000.0,1271636000.0,20729000.0,0.0,2026-02-19 09:30:10.591550
APOLSINHOT,2022,2079357000.0,148057000.0,230256000.0,181904000.0,0.0,2026-02-19 09:30:10.591780
APTECHT,2025,4601010000.0,190788000.0,67636000.0,201000000.0,0.0,2026-02-19 09:30:11.208547
APTECHT,2024,4368055000.0,290416000.0,84761000.0,-84093000.0,0.0,2026-02-19 09:30:11.208812
APTECHT,2023,4569168000.0,676871000.0,69282000.0,986852000.0,0.0,2026-02-19 09:30:11.208984
APTECHT,2022,2260976000.0,494372000.0,1732000.0,449850000.0,0.0,2026-02-19 09:30:11.209149
APTECHT,2021,0.0,0.0,0.0,0.0,0.0,2026-02-19 09:30:11.209345
APTUS,2025,12578874000.0,7512461000.0,68730872000.0,-14049121000.0,0.0,2026-02-19 09:30:11.857877
APTUS,2024,10213326000.0,6118956000.0,51996122000.0,-13556786000.0,0.0,2026-02-19 09:30:11.858153
APTUS,2023,8577256000.0,5030146000.0,37958211000.0,-10471090000.0,0.0,2026-02-19 09:30:11.858354
APTUS,2022,6316306000.0,3701401000.0,27284283000.0,-7235267000.0,0.0,2026-02-19 09:30:11.858520
APTUS,2021,0.0,0.0,0.0,0.0,0.0,2026-02-19 09:30:11.858697
ARCHIDPLY,2025,5557119000.0,-73580000.0,1962681000.0,-233576000.0,0.0,2026-02-19 09:30:12.585481
ARCHIDPLY,2024,4353491000.0,70984000.0,1523803000.0,114573000.0,0.0,2026-02-19 09:30:12.585747
ARCHIDPLY,2023,4209289000.0,122513000.0,825826000.0,211105000.0,0.0,2026-02-19 09:30:12.585918
ARCHIDPLY,2022,3056804000.0,84569000.0,537751000.0,114389000.0,0.0,2026-02-19 09:30:12.586083
ARCHIES,2025,689024000.0,-14629000.0,481608000.0,76664000.0,0.0,2026-02-19 09:30:13.176514
ARCHIES,2024,793328000.0,-82120000.0,562487000.0,39882000.0,0.0,2026-02-19 09:30:13.176762
ARCHIES,2023,831892000.0,24075000.0,503295000.0,67840000.0,0.0,2026-02-19 09:30:13.176925
ARCHIES,2022,755324000.0,-26283000.0,599397000.0,30775000.0,0.0,2026-02-19 09:30:13.177081
ARE&M,2025,127856400000.0,9446700000.0,2608000000.0,13513100000.0,0.0,2026-02-19 09:30:13.779307
ARE&M,2024,116537200000.0,9343800000.0,1566900000.0,12660200000.0,0.0,2026-02-19 09:30:13.779558
ARE&M,2023,103393400000.0,7308300000.0,2013500000.0,9446600000.0,0.0,2026-02-19 09:30:13.779721
ARE&M,2022,86547000000.0,5125700000.0,1258900000.0,6332600000.0,0.0,2026-02-19 09:30:13.779879
ARENTERP,2025,15728080.0,2349570.0,0.0,-8814400.0,0.0,2026-02-19 09:30:14.352554
ARENTERP,2024,15786480.0,7188600.0,5000000.0,-2516760.0,0.0,2026-02-19 09:30:14.352811
ARENTERP,2023,19036110.0,2950070.0,0.0,-3800190.0,0.0,2026-02-19 09:30:14.352977
ARENTERP,2022,4360520.0,5477350.0,0.0,-6154190.0,0.0,2026-02-19 09:30:14.353139
ARENTERP,2021,0.0,0.0,0.0,0.0,0.0,2026-02-19 09:30:14.353330
ARFIN,2025,6125463000.0,91463000.0,1169179000.0,-212047000.0,0.0,2026-02-19 09:30:14.929997
ARFIN,2024,5322688000.0,82204000.0,1197207000.0,46446000.0,0.0,2026-02-19 09:30:14.930293
ARFIN,2023,5432044000.0,103168000.0,1121489000.0,293998000.0,0.0,2026-02-19 09:30:14.930467
ARFIN,2022,5248861000.0,91873000.0,1116559000.0,112838000.0,0.0,2026-02-19 09:30:14.930631
ARFIN,2021,0.0,0.0,0.0,0.0,0.0,2026-02-19 09:30:14.930807
ARIES,2025,6222172000.0,340229000.0,486236000.0,1052644000.0,0.0,2026-02-19 09:30:15.595571
ARIES,2024,5164576000.0,194311000.0,735501000.0,765415000.0,0.0,2026-02-19 09:30:15.595855
ARIES,2023,4722359000.0,171293000.0,997000000.0,545039000.0,0.0,2026-02-19 09:30:15.596057
ARIES,2022,4323685000.0,132903000.0,1122839000.0,687369000.0,0.0,2026-02-19 09:30:15.596264
ARIES,2021,0.0,0.0,0.0,0.0,0.0,2026-02-19 09:30:15.596440
ARIHANTCAP,2025,1392539000.0,587028000.0,956712000.0,315760000.0,0.0,2026-02-19 09:30:16.232948
ARIHANTCAP,2024,1217494000.0,705104000.0,992773000.0,-296317000.0,0.0,2026-02-19 09:30:16.233217
ARIHANTCAP,2023,793620000.0,291176000.0,596753000.0,146916000.0,0.0,2026-02-19 09:30:16.233390
ARIHANTCAP,2022,968994000.0,503610000.0,823780000.0,-180551000.0,0.0,2026-02-19 09:30:16.233542
ARIHANTSUP,2025,4977419000.0,546762000.0,7383731000.0,-1778408000.0,0.0,2026-02-19 09:30:16.861405
ARIHANTSUP,2024,5038470000.0,692246000.0,4773945000.0,-1206890000.0,0.0,2026-02-19 09:30:16.861661
ARIHANTSUP,2023,3887146000.0,314023000.0,3318618000.0,-118004000.0,0.0,2026-02-19 09:30:16.861831
ARIHANTSUP,2022,3304152000.0,413414000.0,2992785000.0,206847000.0,0.0,2026-02-19 09:30:16.861993
ARIHANTSUP,2021,0.0,0.0,0.0,0.0,0.0,2026-02-19 09:30:16.862150
ARIS,2025,7676720000.0,20650000.0,3430610000.0,-212840000.0,0.0,2026-02-19 09:30:17.487959
ARIS,2024,6968420000.0,-186090000.0,2755120000.0,34530000.0,0.0,2026-02-19 09:30:17.488258
ARIS,2023,7460710000.0,-142070000.0,2241010000.0,-143260000.0,0.0,2026-02-19 09:30:17.488452
ARIS,2022,4523480000.0,-61950000.0,1557860000.0,-2690840000.0,0.0,2026-02-19 09:30:17.488616
ARKADE,2025,6687666000.0,1569324000.0,1146429000.0,-2177211000.0,0.0,2026-02-19 09:30:18.095003
ARKADE,2024,6344436000.0,1229462000.0,712295000.0,1014897000.0,0.0,2026-02-19 09:30:18.095277
ARKADE,2023,2191570000.0,507830000.0,1489950000.0,-987040000.0,0.0,2026-02-19 09:30:18.095447
ARKADE,2022,2230110000.0,504730000.0,644130000.0,-1231830000.0,0.0,2026-02-19 09:30:18.095610
ARKADE,2021,0.0,0.0,0.0,0.0,0.0,2026-02-19 09:30:18.095766
ARMANFIN,2025,6167130000.0,520732000.0,12323205000.0,4928151000.0,0.0,2026-02-19 09:30:18.778309
ARMANFIN,2024,6163847000.0,1735728000.0,17249275000.0,-3024040000.0,0.0,2026-02-19 09:30:18.778562
ARMANFIN,2023,3885312000.0,938113000.0,16044111000.0,-7176609000.0,0.0,2026-02-19 09:30:18.778727
ARMANFIN,2022,2229870000.0,317228000.0,9896905000.0,-2807026000.0,0.0,2026-02-19 09:30:18.778882
ARMANFIN,2021,0.0,0.0,0.0,0.0,0.0,2026-02-19 09:30:18.779037
AROGRANITE,2025,1230905000.0,-64228000.0,1596464000.0,330127000.0,0.0,2026-02-19 09:30:19.375819
AROGRANITE,2024,1550948000.0,13140000.0,1887469000.0,350343000.0,0.0,2026-02-19 09:30:19.376074
AROGRANITE,2023,1639020000.0,-57881000.0,2050205000.0,139567000.0,0.0,2026-02-19 09:30:19.376271
AROGRANITE,2022,2247401000.0,89059000.0,1993031000.0,-181492000.0,0.0,2026-02-19 09:30:19.376439
AROGRANITE,2021,0.0,0.0,0.0,0.0,0.0,2026-02-19 09:30:19.376610
ARROWGREEN,2025,2433500000.0,631300000.0,6700000.0,675700000.0,0.0,2026-02-19 09:30:20.050850
ARROWGREEN,2024,1485100000.0,295100000.0,12400000.0,178300000.0,0.0,2026-02-19 09:30:20.051110
ARROWGREEN,2023,1086900000.0,122800000.0,34500000.0,29800000.0,0.0,2026-02-19 09:30:20.051303
ARROWGREEN,2022,335600000.0,-93300000.0,47200000.0,23900000.0,0.0,2026-02-19 09:30:20.051466
ARROWGREEN,2021,0.0,0.0,0.0,0.0,0.0,2026-02-19 09:30:20.051626
ARSSBL,2025,7041950000.0,1036060000.0,9055640000.0,6918140000.0,0.0,2026-02-19 09:30:20.717102
ARSSBL,2024,5901310000.0,772900000.0,8792430000.0,1869120000.0,0.0,2026-02-19 09:30:20.717557
ARSSBL,2023,4238730000.0,377450000.0,4229970000.0,151480000.0,0.0,2026-02-19 09:30:20.717864
ARSSBL,2022,3815960000.0,507990000.0,2755220000.0,-166640000.0,0.0,2026-02-19 09:30:20.718130
ARTNIRMAN,2025,273852000.0,19923000.0,180556000.0,-134085000.0,0.0,2026-02-19 09:30:21.707778
ARTNIRMAN,2024,342896000.0,11787000.0,29224000.0,15853000.0,0.0,2026-02-19 09:30:21.708122
ARTNIRMAN,2023,197168000.0,1122000.0,25262000.0,-72977000.0,0.0,2026-02-19 09:30:21.708409
ARTNIRMAN,2022,366512000.0,-109970000.0,2271000.0,93008000.0,0.0,2026-02-19 09:30:21.708576
ARTNIRMAN,2021,0.0,0.0,0.0,0.0,0.0,2026-02-19 09:30:21.708741
ARVIND,2025,80164100000.0,3534900000.0,15622300000.0,7628800000.0,0.0,2026-02-19 09:30:22.425943
ARVIND,2024,74722200000.0,3366100000.0,14479900000.0,6963600000.0,0.0,2026-02-19 09:30:22.426215
ARVIND,2023,81153900000.0,4045600000.0,15173800000.0,6660700000.0,0.0,2026-02-19 09:30:22.426391
ARVIND,2022,75939100000.0,2381500000.0,18649600000.0,5945700000.0,0.0,2026-02-19 09:30:22.426554
ARVIND,2021,0.0,0.0,0.0,0.0,0.0,2026-02-19 09:30:22.426713
ARVINDFASN,2025,46176100000.0,-355700000.0,11567900000.0,5295200000.0,0.0,2026-02-19 09:30:23.205365
ARVINDFASN,2024,42515500000.0,806400000.0,11479200000.0,4341800000.0,0.0,2026-02-19 09:30:23.205624
ARVINDFASN,2023,40644400000.0,367100000.0,12650300000.0,3172700000.0,0.0,2026-02-19 09:30:23.205795
ARVINDFASN,2022,30524000000.0,-2674000000.0,11030900000.0,3001200000.0,0.0,2026-02-19 09:30:23.205959
ARVSMART,2025,7067764000.0,1104920000.0,2853672000.0,-839849000.0,0.0,2026-02-19 09:30:23.830391
ARVSMART,2024,3302356000.0,415706000.0,1102214000.0,305013000.0,0.0,2026-02-19 09:30:23.830651
ARVSMART,2023,2457614000.0,256075000.0,1458016000.0,-1010427000.0,0.0,2026-02-19 09:30:23.830819
ARVSMART,2022,2443384000.0,250583000.0,301682000.0,1605829000.0,0.0,2026-02-19 09:30:23.830990
ARVSMART,2021,0.0,0.0,0.0,0.0,0.0,2026-02-19 09:30:23.831150
ASAHIINDIA,2025,45397600000.0,3712700000.0,26958000000.0,7199700000.0,0.0,2026-02-19 09:30:24.403415
ASAHIINDIA,2024,43060100000.0,3279800000.0,19675300000.0,6533400000.0,0.0,2026-02-19 09:30:24.403673
ASAHIINDIA,2023,39831900000.0,3648800000.0,14014100000.0,4015700000.0,0.0,2026-02-19 09:30:24.403838
ASAHIINDIA,2022,31474400000.0,3447800000.0,12384100000.0,5860600000.0,0.0,2026-02-19 09:30:24.403999
ASAHIINDIA,2021,0.0,0.0,0.0,0.0,0.0,2026-02-19 09:30:24.404156
ASAHISONG,2025,5590554000.0,197546000.0,1672334000.0,579171000.0,0.0,2026-02-19 09:30:25.010410
ASAHISONG,2024,4253417000.0,200469000.0,1971980000.0,87319000.0,0.0,2026-02-19 09:30:25.010672
ASAHISONG,2023,5025398000.0,-116490000.0,1796800000.0,299710000.0,0.0,2026-02-19 09:30:25.010838
ASAHISONG,2022,4100015000.0,193596000.0,874579000.0,-3753000.0,0.0,2026-02-19 09:30:25.010997
ASAL,2025,7752832000.0,167789000.0,1486908000.0,-67194000.0,0.0,2026-02-19 09:30:25.610020
ASAL,2024,8803269000.0,201701000.0,1047089000.0,311228000.0,0.0,2026-02-19 09:30:25.610311
ASAL,2023,8282314000.0,83253000.0,826691000.0,249653000.0,0.0,2026-02-19 09:30:25.610483
ASAL,2022,6076371000.0,523108000.0,819442000.0,438241000.0,0.0,2026-02-19 09:30:25.610646
ASALCBR,2025,10626308000.0,814164000.0,1015165000.0,739152000.0,0.0,2026-02-19 09:30:26.299324
ASALCBR,2024,7549786000.0,506230000.0,1079938000.0,284197000.0,0.0,2026-02-19 09:30:26.299581
ASALCBR,2023,6980293000.0,415560000.0,1000537000.0,67627000.0,0.0,2026-02-19 09:30:26.299748
ASALCBR,2022,5130112000.0,608056000.0,54410000.0,792326000.0,0.0,2026-02-19 09:30:26.299912
ASALCBR,2021,0.0,0.0,0.0,0.0,0.0,2026-02-19 09:30:26.300073
ASHAPURMIN,2025,26938202000.0,2958126000.0,11629059000.0,1884007000.0,0.0,2026-02-19 09:30:26.931316
ASHAPURMIN,2024,26201201000.0,2870033000.0,9835762000.0,1480577000.0,0.0,2026-02-19 09:30:26.931575
ASHAPURMIN,2023,17966482000.0,1170064000.0,7579645000.0,937423000.0,0.0,2026-02-19 09:30:26.931740
ASHAPURMIN,2022,12515729000.0,865174000.0,6394720000.0,1142593000.0,0.0,2026-02-19 09:30:26.931900
ASHIANA,2025,5244804000.0,182382000.0,2761200000.0,2335094000.0,0.0,2026-02-19 09:30:27.613772
ASHIANA,2024,9346099000.0,833959000.0,1481467000.0,2123068000.0,0.0,2026-02-19 09:30:27.614028
ASHIANA,2023,3996074000.0,278776000.0,1839304000.0,347300000.0,0.0,2026-02-19 09:30:27.614196
ASHIANA,2022,2038526000.0,-70425000.0,1740573000.0,-818500000.0,0.0,2026-02-19 09:30:27.614391
ASHIANA,2021,0.0,0.0,0.0,0.0,0.0,2026-02-19 09:30:27.614567
ASHIMASYN,2025,104800000.0,-190000000.0,1127400000.0,-198600000.0,0.0,2026-02-19 09:30:28.149494
ASHIMASYN,2024,896100000.0,964100000.0,1215900000.0,-385100000.0,0.0,2026-02-19 09:30:28.149748
ASHIMASYN,2023,2069800000.0,-66500000.0,301700000.0,-239100000.0,0.0,2026-02-19 09:30:28.149918
ASHIMASYN,2022,2080700000.0,179200000.0,163400000.0,-264000000.0,0.0,2026-02-19 09:30:28.150083
ASHIMASYN,2021,0.0,0.0,0.0,0.0,0.0,2026-02-19 09:30:28.150273
ASHOKA,2025,89738888000.0,16941026000.0,22259558000.0,16734528000.0,0.0,2026-02-19 09:30:28.956637
ASHOKA,2024,89569928000.0,5030795000.0,56646571000.0,7488417000.0,0.0,2026-02-19 09:30:28.956887
ASHOKA,2023,73537019000.0,2924218000.0,55092488000.0,4922382000.0,0.0,2026-02-19 09:30:28.957049
ASHOKA,2022,59989836000.0,7785610000.0,36326042000.0,3527588000.0,0.0,2026-02-19 09:30:28.957228
ASHOKA,2021,0.0,0.0,0.0,0.0,0.0,2026-02-19 09:30:28.957388
ASHOKAMET,2025,389626000.0,54852000.0,156310000.0,-62665000.0,0.0,2026-02-19 09:30:29.605144
ASHOKAMET,2024,662491000.0,47937000.0,166499000.0,158969000.0,0.0,2026-02-19 09:30:29.605429
ASHOKAMET,2023,504394000.0,32207000.0,157524000.0,-463315000.0,0.0,2026-02-19 09:30:29.605596
ASHOKAMET,2022,670287000.0,20911000.0,208955000.0,-145751000.0,0.0,2026-02-19 09:30:29.605755
ASHOKAMET,2021,0.0,0.0,0.0,0.0,0.0,2026-02-19 09:30:29.605913
ASHOKLEY,2025,483417600000.0,31068000000.0,499621100000.0,1284700000.0,0.0,2026-02-19 09:30:30.354061
ASHOKLEY,2024,455172600000.0,24835200000.0,408021800000.0,-62579800000.0,0.0,2026-02-19 09:30:30.354358
ASHOKLEY,2023,414883000000.0,12387100000.0,311609300000.0,-44992600000.0,0.0,2026-02-19 09:30:30.354531
ASHOKLEY,2022,261102600000.0,-3586100000.0,241450200000.0,28445600000.0,0.0,2026-02-19 09:30:30.354695
ASHOKLEY,2021,0.0,0.0,0.0,0.0,0.0,2026-02-19 09:30:30.354857
ASIANENE,2025,4640275000.0,421231000.0,240621000.0,-330765000.0,0.0,2026-02-19 09:30:31.053016
ASIANENE,2024,3045598000.0,254673000.0,223666000.0,-441045000.0,0.0,2026-02-19 09:30:31.053688
ASIANENE,2023,1089525000.0,-443570000.0,211495000.0,-26414000.0,0.0,2026-02-19 09:30:31.054114
ASIANENE,2022,2575802000.0,388111000.0,80756000.0,481143000.0,0.0,2026-02-19 09:30:31.054378
ASIANENE,2021,0.0,0.0,0.0,0.0,0.0,2026-02-19 09:30:31.054593
ASIANHOTNR,2025,3181924000.0,1872596000.0,5500611000.0,4365678000.0,0.0,2026-02-19 09:30:31.753831
ASIANHOTNR,2024,2980919000.0,-874967000.0,10524123000.0,724999000.0,0.0,2026-02-19 09:30:31.754085
ASIANHOTNR,2023,2557799000.0,-848206000.0,10816679000.0,429162000.0,0.0,2026-02-19 09:30:31.754301
