symbol,sector,computed_time
KEEPLEARN,Unknown,2026-02-19 07:56:16.858575
KEI,Unknown,2026-02-19 07:56:16.858618
KELLTONTEC,IT,2026-02-19 07:56:16.858656
KERNEX,Unknown,2026-02-19 07:56:16.858693
KEYFINSERV,Unknown,2026-02-19 07:56:16.858731
KFINTECH,IT,2026-02-19 07:56:16.858768
KHADIM,Unknown,2026-02-19 07:56:16.858806
KHAICHEM,Unknown,2026-02-19 07:56:16.858844
KHAITANLTD,Unknown,2026-02-19 07:56:16.858881
KHANDSE,Unknown,2026-02-19 07:56:16.858919
KICL,Unknown,2026-02-19 07:56:16.858956
KILITCH,Unknown,2026-02-19 07:56:16.858993
KIMS,Unknown,2026-02-19 07:56:16.859029
KINGFA,IT,2026-02-19 07:56:16.859066
KIOCL,Unknown,2026-02-19 07:56:16.859103
KIRIINDUS,Unknown,2026-02-19 07:56:16.859140
KIRLOSBROS,Unknown,2026-02-19 07:56:16.859180
KIRLOSENG,Energy,2026-02-19 07:56:16.859237
KIRLOSIND,Unknown,2026-02-19 07:56:16.859279
KIRLPNU,Unknown,2026-02-19 07:56:16.859317
KITEX,Unknown,2026-02-19 07:56:16.859354
KKCL,Unknown,2026-02-19 07:56:16.859392
KMEW,Unknown,2026-02-19 07:56:16.859430
KMSUGAR,Unknown,2026-02-19 07:56:16.859467
KNAGRI,Unknown,2026-02-19 07:56:16.859503
KNRCON,Unknown,2026-02-19 07:56:16.859540
KOHINOOR,Unknown,2026-02-19 07:56:16.859577
KOKUYOCMLN,Unknown,2026-02-19 07:56:16.859614
KOLTEPATIL,Unknown,2026-02-19 07:56:16.859651
KOPRAN,Unknown,2026-02-19 07:56:16.859688
KOTAKBANK,Finance,2026-02-19 07:56:16.859723
KOTARISUG,Unknown,2026-02-19 07:56:16.859760
KOTHARIPET,Unknown,2026-02-19 07:56:16.859798
KOTHARIPRO,Unknown,2026-02-19 07:56:16.859841
KPEL,Energy,2026-02-19 07:56:16.859884
KPIGREEN,Energy,2026-02-19 07:56:16.859922
KPIL,Unknown,2026-02-19 07:56:16.859959
KPITTECH,IT,2026-02-19 07:56:16.859995
KPRMILL,Unknown,2026-02-19 07:56:16.860033
KRBL,Unknown,2026-02-19 07:56:16.860069
KREBSBIO,Pharma,2026-02-19 07:56:16.860106
KRIDHANINF,Unknown,2026-02-19 07:56:16.860142
KRISHANA,Unknown,2026-02-19 07:56:16.860179
KRISHIVAL,Unknown,2026-02-19 07:56:16.860234
KRISHNADEF,Unknown,2026-02-19 07:56:16.860276
KRITI,Unknown,2026-02-19 07:56:16.860313
KRITIKA,Unknown,2026-02-19 07:56:16.860350
KRITINUT,Unknown,2026-02-19 07:56:16.860388
KRN,Unknown,2026-02-19 07:56:16.860425
KRONOX,Unknown,2026-02-19 07:56:16.860462
KROSS,Unknown,2026-02-19 07:56:16.860499
KRSNAA,Unknown,2026-02-19 07:56:16.860536
KRYSTAL,Unknown,2026-02-19 07:56:16.860585
KSB,Unknown,2026-02-19 07:56:16.860622
KSCL,Unknown,2026-02-19 07:56:16.860659
KSHINTL,Unknown,2026-02-19 07:56:16.860696
KSHITIJPOL,Unknown,2026-02-19 07:56:16.860734
KSL,Metals,2026-02-19 07:56:16.860771
KSOLVES,Unknown,2026-02-19 07:56:16.860807
KTKBANK,Finance,2026-02-19 07:56:16.860842
KUANTUM,Unknown,2026-02-19 07:56:16.860879
LAGNAM,Unknown,2026-02-19 07:56:16.860916
LAL,Unknown,2026-02-19 07:56:16.860952
LALPATHLAB,Unknown,2026-02-19 07:56:16.860989
LAMBODHARA,Unknown,2026-02-19 07:56:16.861032
LANDMARK,Unknown,2026-02-19 07:56:16.861075
LAOPALA,Unknown,2026-02-19 07:56:16.861114
LASA,Unknown,2026-02-19 07:56:16.861152
LATENTVIEW,Unknown,2026-02-19 07:56:16.861188
LATTEYS,Unknown,2026-02-19 07:56:16.861248
LAURUSLABS,Unknown,2026-02-19 07:56:16.861290
LAXMIDENTL,Unknown,2026-02-19 07:56:16.861328
LAXMIINDIA,Finance,2026-02-19 07:56:16.861365
LEMERITE,Unknown,2026-02-19 07:56:16.861403
LEMONTREE,Unknown,2026-02-19 07:56:16.861440
LENSKART,Unknown,2026-02-19 07:56:16.861477
LEXUS,Unknown,2026-02-19 07:56:16.861514
LFIC,Finance,2026-02-19 07:56:16.861551
LGBBROSLTD,Unknown,2026-02-19 07:56:16.861588
LGEINDIA,Unknown,2026-02-19 07:56:16.861636
LGHL,Unknown,2026-02-19 07:56:16.861672
LIBAS,Unknown,2026-02-19 07:56:16.861709
LIBERTSHOE,Unknown,2026-02-19 07:56:16.861746
LICHSGFIN,Finance,2026-02-19 07:56:16.861782
LICI,Finance,2026-02-19 07:56:16.861819
LIKHITHA,Unknown,2026-02-19 07:56:16.861856
LINC,Unknown,2026-02-19 07:56:16.861892
LINCOLN,Pharma,2026-02-19 07:56:16.861928
LINDEINDIA,Unknown,2026-02-19 07:56:16.861965
LLOYDSENGG,Unknown,2026-02-19 07:56:16.862002
LLOYDSENT,Unknown,2026-02-19 07:56:16.862052
LLOYDSME,Energy,2026-02-19 07:56:16.862089
LMW,Unknown,2026-02-19 07:56:16.862126
LODHA,Unknown,2026-02-19 07:56:16.862163
LOKESHMACH,Unknown,2026-02-19 07:56:16.862214
LORDSCHLO,Unknown,2026-02-19 07:56:16.862259
LOTUSDEV,Unknown,2026-02-19 07:56:16.862303
LOTUSEYE,Unknown,2026-02-19 07:56:16.862342
LOVABLE,Unknown,2026-02-19 07:56:16.862386
LPDC,Unknown,2026-02-19 07:56:16.862425
LT,Unknown,2026-02-19 07:56:16.862463
LTF,Finance,2026-02-19 07:56:16.862500
LTFOODS,Unknown,2026-02-19 07:56:16.862537
LTIM,Unknown,2026-02-19 07:56:16.862574
LTTS,IT,2026-02-19 07:56:16.862611
LUMAXIND,Unknown,2026-02-19 07:56:16.862647
LUMAXTECH,IT,2026-02-19 07:56:16.862683
LUPIN,Unknown,2026-02-19 07:56:16.862720
LUXIND,Unknown,2026-02-19 07:56:16.862758
LXCHEM,Unknown,2026-02-19 07:56:16.862795
LYKALABS,Unknown,2026-02-19 07:56:16.862831
LYPSAGEMS,Unknown,2026-02-19 07:56:16.862877
M&M,Unknown,2026-02-19 07:56:16.862913
M&MFIN,Unknown,2026-02-19 07:56:16.862950
MACPOWER,Energy,2026-02-19 07:56:16.862986
MADHAV,Unknown,2026-02-19 07:56:16.863023
MADHUCON,Unknown,2026-02-19 07:56:16.863060
MADRASFERT,Unknown,2026-02-19 07:56:16.863097
MAGADSUGAR,Energy,2026-02-19 07:56:16.863134
MAGNUM,Unknown,2026-02-19 07:56:16.863171
MAHABANK,Finance,2026-02-19 07:56:16.863223
MAHAPEXLTD,Unknown,2026-02-19 07:56:16.863266
MAHEPC,Unknown,2026-02-19 07:56:16.863304
MAHESHWARI,Unknown,2026-02-19 07:56:16.863341
MAHLIFE,Unknown,2026-02-19 07:56:16.863379
MAHLOG,Unknown,2026-02-19 07:56:16.863416
MAHSCOOTER,Unknown,2026-02-19 07:56:16.863452
MAHSEAMLES,Unknown,2026-02-19 07:56:16.863489
MAITHANALL,Unknown,2026-02-19 07:56:16.863532
MALLCOM,Unknown,2026-02-19 07:56:16.863571
MALUPAPER,Unknown,2026-02-19 07:56:16.863609
MAMATA,Unknown,2026-02-19 07:56:16.863646
MANAKCOAT,Metals,2026-02-19 07:56:16.863683
MANAKSIA,Unknown,2026-02-19 07:56:16.863720
MANAKSTEEL,Metals,2026-02-19 07:56:16.863756
MANALIPETC,Unknown,2026-02-19 07:56:16.863793
MANAPPURAM,Finance,2026-02-19 07:56:16.863829
MANBA,Finance,2026-02-19 07:56:16.863864
MANCREDIT,Unknown,2026-02-19 07:56:16.863901
MANGLMCEM,Cement,2026-02-19 07:56:16.863938
MANINDS,Unknown,2026-02-19 07:56:16.863976
MANINFRA,Unknown,2026-02-19 07:56:16.864014
MANKIND,Pharma,2026-02-19 07:56:16.864050
MANORAMA,Unknown,2026-02-19 07:56:16.864088
MANORG,Unknown,2026-02-19 07:56:16.864125
MANUGRAPH,Unknown,2026-02-19 07:56:16.864162
MANYAVAR,Unknown,2026-02-19 07:56:16.864213
MAPMYINDIA,Unknown,2026-02-19 07:56:16.864263
MARALOVER,Unknown,2026-02-19 07:56:16.864304
MARATHON,Unknown,2026-02-19 07:56:16.864342
MARICO,Unknown,2026-02-19 07:56:16.864379
MARINE,Unknown,2026-02-19 07:56:16.864422
MARKOLINES,IT,2026-02-19 07:56:16.864462
MARKSANS,Pharma,2026-02-19 07:56:16.864499
MARUTI,Unknown,2026-02-19 07:56:16.864536
MASFIN,Unknown,2026-02-19 07:56:16.864572
MASKINVEST,Unknown,2026-02-19 07:56:16.864609
MASTEK,Unknown,2026-02-19 07:56:16.864645
MASTERTR,Unknown,2026-02-19 07:56:16.864683
MATRIMONY,Unknown,2026-02-19 07:56:16.864719
MAWANASUG,Unknown,2026-02-19 07:56:16.864764
MAXESTATES,Unknown,2026-02-19 07:56:16.864801
MAXHEALTH,Unknown,2026-02-19 07:56:16.864838
MAXIND,Unknown,2026-02-19 07:56:16.864875
MAYURUNIQ,Unknown,2026-02-19 07:56:16.864911
MAZDA,Unknown,2026-02-19 07:56:16.864948
MAZDOCK,Unknown,2026-02-19 07:56:16.864985
MBAPL,Unknown,2026-02-19 07:56:16.865022
MBEL,Unknown,2026-02-19 07:56:16.865059
MBLINFRA,Unknown,2026-02-19 07:56:16.865095
MCLEODRUSS,Unknown,2026-02-19 07:56:16.865131
MCLOUD,Unknown,2026-02-19 07:56:16.865167
MCX,Unknown,2026-02-19 07:56:16.865219
MEDANTA,Unknown,2026-02-19 07:56:16.865262
MEDIASSIST,Unknown,2026-02-19 07:56:16.865299
MEDICAMEQ,IT,2026-02-19 07:56:16.865335
MEDICO,Unknown,2026-02-19 07:56:16.865371
MEDPLUS,Unknown,2026-02-19 07:56:16.865409
MEESHO,Unknown,2026-02-19 07:56:16.865445
MEIL,Unknown,2026-02-19 07:56:16.865482
MENONBE,Unknown,2026-02-19 07:56:16.865518
METROBRAND,Unknown,2026-02-19 07:56:16.865554
METROPOLIS,Unknown,2026-02-19 07:56:16.865591
MFML,Unknown,2026-02-19 07:56:16.865627
MFSL,Unknown,2026-02-19 07:56:16.865664
MGEL,Unknown,2026-02-19 07:56:16.865700
MGL,Energy,2026-02-19 07:56:16.865736
MHLXMIRU,IT,2026-02-19 07:56:16.865773
MHRIL,Unknown,2026-02-19 07:56:16.865809
MICEL,Unknown,2026-02-19 07:56:16.865846
MIDHANI,Unknown,2026-02-19 07:56:16.865883
MIDWESTLTD,Unknown,2026-02-19 07:56:16.865925
MINDACORP,Unknown,2026-02-19 07:56:16.865964
MINDTECK,Unknown,2026-02-19 07:56:16.866001
MIRCELECTR,Unknown,2026-02-19 07:56:16.866038
MIRZAINT,Unknown,2026-02-19 07:56:16.866074
MITCON,Unknown,2026-02-19 07:56:16.866112
MITTAL,Unknown,2026-02-19 07:56:16.866149
MKPL,Unknown,2026-02-19 07:56:16.866186
MMFL,Unknown,2026-02-19 07:56:16.866243
MMP,Unknown,2026-02-19 07:56:16.866284
MMTC,Unknown,2026-02-19 07:56:16.866322
MOBIKWIK,Unknown,2026-02-19 07:56:16.866359
MODINATUR,Unknown,2026-02-19 07:56:16.866396
MODIRUBBER,Unknown,2026-02-19 07:56:16.866433
MODIS,Unknown,2026-02-19 07:56:16.866470
MODISONLTD,Unknown,2026-02-19 07:56:16.866506
MODTHREAD,Unknown,2026-02-19 07:56:16.866542
MOHITIND,Unknown,2026-02-19 07:56:16.866579
MOIL,Energy,2026-02-19 07:56:16.866615
MOKSH,Unknown,2026-02-19 07:56:16.866650
MOL,Unknown,2026-02-19 07:56:16.866687
MOLDTECH,IT,2026-02-19 07:56:16.866723
MOLDTKPAC,Unknown,2026-02-19 07:56:16.866760
MONARCH,Unknown,2026-02-19 07:56:16.866796
MONEYBOXX,Finance,2026-02-19 07:56:16.866832
MONTECARLO,Unknown,2026-02-19 07:56:16.866869
MOREPENLAB,Unknown,2026-02-19 07:56:16.866905
MOSCHIP,IT,2026-02-19 07:56:16.866941
MOTHERSON,Unknown,2026-02-19 07:56:16.866978
MOTILALOFS,Unknown,2026-02-19 07:56:16.867014
MOTISONS,Unknown,2026-02-19 07:56:16.867051
MOTOGENFIN,Finance,2026-02-19 07:56:16.867086
MPHASIS,Unknown,2026-02-19 07:56:16.867131
MPSLTD,Unknown,2026-02-19 07:56:16.867177
MRF,Unknown,2026-02-19 07:56:16.867233
MRPL,Unknown,2026-02-19 07:56:16.867287
MSPL,Energy,2026-02-19 07:56:16.867336
MSTCLTD,Unknown,2026-02-19 07:56:16.867373
MSUMI,Unknown,2026-02-19 07:56:16.867409
MTARTECH,IT,2026-02-19 07:56:16.867445
MTNL,Unknown,2026-02-19 07:56:16.867481
MUFIN,Finance,2026-02-19 07:56:16.867522
MUFTI,Unknown,2026-02-19 07:56:16.867561
MUKANDLTD,Unknown,2026-02-19 07:56:16.867598
MUKKA,Unknown,2026-02-19 07:56:16.867635
MUKTAARTS,Unknown,2026-02-19 07:56:16.867672
MUNJALAU,Automobile,2026-02-19 07:56:16.867708
MUNJALSHOW,Unknown,2026-02-19 07:56:16.867745
MURUDCERA,Unknown,2026-02-19 07:56:16.867782
MUTHOOTCAP,Unknown,2026-02-19 07:56:16.867819
MUTHOOTFIN,Finance,2026-02-19 07:56:16.867855
MUTHOOTMF,Unknown,2026-02-19 07:56:16.867892
MVGJL,Unknown,2026-02-19 07:56:16.867929
MWL,Unknown,2026-02-19 07:56:16.867967
NACLIND,Unknown,2026-02-19 07:56:16.868003
NAGAFERT,Unknown,2026-02-19 07:56:16.868039
NAGREEKCAP,Unknown,2026-02-19 07:56:16.868076
NAGREEKEXP,Unknown,2026-02-19 07:56:16.868113
NAHARCAP,Unknown,2026-02-19 07:56:16.868150
NAHARINDUS,Unknown,2026-02-19 07:56:16.868186
NAHARPOLY,Unknown,2026-02-19 07:56:16.868242
NAHARSPING,Unknown,2026-02-19 07:56:16.868283
NAM-INDIA,Unknown,2026-02-19 07:56:16.868320
NARMADA,Unknown,2026-02-19 07:56:16.868357
NATCAPSUQ,Unknown,2026-02-19 07:56:16.868400
NATCOPHARM,Pharma,2026-02-19 07:56:16.868438
NATHBIOGEN,Pharma,2026-02-19 07:56:16.868475
NATIONALUM,Unknown,2026-02-19 07:56:16.868512
NAUKRI,Unknown,2026-02-19 07:56:16.868548
NAVA,Unknown,2026-02-19 07:56:16.868585
NAVINFLUOR,Unknown,2026-02-19 07:56:16.868631
NAVKARCORP,Unknown,2026-02-19 07:56:16.868668
NAVNETEDUL,Unknown,2026-02-19 07:56:16.868705
NAZARA,IT,2026-02-19 07:56:16.868741
NBCC,Unknown,2026-02-19 07:56:16.868777
NBIFIN,Finance,2026-02-19 07:56:16.868813
NCC,Unknown,2026-02-19 07:56:16.868849
NCLIND,Unknown,2026-02-19 07:56:16.868886
NDGL,Unknown,2026-02-19 07:56:16.868923
NDL,Unknown,2026-02-19 07:56:16.868960
NDLVENTURE,Unknown,2026-02-19 07:56:16.868996
NDRAUTO,Automobile,2026-02-19 07:56:16.869032
NDTV,Unknown,2026-02-19 07:56:16.869069
NECCLTD,Unknown,2026-02-19 07:56:16.869106
NELCAST,Unknown,2026-02-19 07:56:16.869142
NELCO,Unknown,2026-02-19 07:56:16.869178
NEOGEN,Unknown,2026-02-19 07:56:16.869231
NEPHROPLUS,Unknown,2026-02-19 07:56:16.869273
NESCO,Unknown,2026-02-19 07:56:16.869310
NESTLEIND,Unknown,2026-02-19 07:56:16.869346
NETWEB,IT,2026-02-19 07:56:16.869382
NETWORK18,Unknown,2026-02-19 07:56:16.869419
NEULANDLAB,Unknown,2026-02-19 07:56:16.869456
NEWGEN,IT,2026-02-19 07:56:16.869492
NEXTMEDIA,Unknown,2026-02-19 07:56:16.869529
NFL,Unknown,2026-02-19 07:56:16.869565
NGIL,Unknown,2026-02-19 07:56:16.869608
NGLFINE,Unknown,2026-02-19 07:56:16.869647
NH,Unknown,2026-02-19 07:56:16.869689
NHPC,Unknown,2026-02-19 07:56:16.869728
NIACL,Unknown,2026-02-19 07:56:16.869766
NIBE,Unknown,2026-02-19 07:56:16.869803
NIBL,Unknown,2026-02-19 07:56:16.869840
NIITLTD,Unknown,2026-02-19 07:56:16.869876
NIITMTS,Unknown,2026-02-19 07:56:16.869914
NILAINFRA,Unknown,2026-02-19 07:56:16.869951
NILASPACES,Unknown,2026-02-19 07:56:16.869988
NILKAMAL,Unknown,2026-02-19 07:56:16.870024
NINSYS,Unknown,2026-02-19 07:56:16.870074
NIPPOBATRY,Unknown,2026-02-19 07:56:16.870111
NIRAJ,Cement,2026-02-19 07:56:16.870148
NITCO,Unknown,2026-02-19 07:56:16.870185
NITINSPIN,Unknown,2026-02-19 07:56:16.870242
NITIRAJ,Unknown,2026-02-19 07:56:16.870283
NIVABUPA,Finance,2026-02-19 07:56:16.870321
NKIND,Unknown,2026-02-19 07:56:16.870358
NLCINDIA,Unknown,2026-02-19 07:56:16.870395
NMDC,Unknown,2026-02-19 07:56:16.870432
NOCIL,Unknown,2026-02-19 07:56:16.870469
NOIDATOLL,Unknown,2026-02-19 07:56:16.870506
NORTHARC,Unknown,2026-02-19 07:56:16.870542
NOVAAGRI,IT,2026-02-19 07:56:16.870577
NPST,IT,2026-02-19 07:56:16.870612
NRAIL,Unknown,2026-02-19 07:56:16.870649
NRBBEARING,Unknown,2026-02-19 07:56:16.870685
NRL,Unknown,2026-02-19 07:56:16.870722
NSIL,Unknown,2026-02-19 07:56:16.870764
NSLNISP,Metals,2026-02-19 07:56:16.870807
NTPC,Unknown,2026-02-19 07:56:16.870846
NTPCGREEN,Energy,2026-02-19 07:56:16.870883
NUCLEUS,IT,2026-02-19 07:56:16.870919
NURECA,Unknown,2026-02-19 07:56:16.870956
NUVAMA,Unknown,2026-02-19 07:56:16.871004
NUVOCO,Unknown,2026-02-19 07:56:16.871042
NYKAA,Unknown,2026-02-19 07:56:16.871079
OAL,Unknown,2026-02-19 07:56:16.871116
OBCL,Unknown,2026-02-19 07:56:16.871153
OBEROIRLTY,Unknown,2026-02-19 07:56:16.871190
OCCLLTD,Unknown,2026-02-19 07:56:16.871247
ODIGMA,Unknown,2026-02-19 07:56:16.871286
OFSS,IT,2026-02-19 07:56:16.871323
OIL,Energy,2026-02-19 07:56:16.871360
OILCOUNTUB,Energy,2026-02-19 07:56:16.871397
OLAELEC,Unknown,2026-02-19 07:56:16.871434
OLECTRA,IT,2026-02-19 07:56:16.871471
OMAXAUTO,Automobile,2026-02-19 07:56:16.871507
OMAXE,Unknown,2026-02-19 07:56:16.871543
OMFREIGHT,Unknown,2026-02-19 07:56:16.871579
OMINFRAL,Unknown,2026-02-19 07:56:16.871628
ONEPOINT,Unknown,2026-02-19 07:56:16.871666
ONESOURCE,Pharma,2026-02-19 07:56:16.871714
ONGC,Energy,2026-02-19 07:56:16.871750
ONMOBILE,Unknown,2026-02-19 07:56:16.871787
ONWARDTEC,IT,2026-02-19 07:56:16.871824
OPTIEMUS,Unknown,2026-02-19 07:56:16.871861
ORBTEXP,Unknown,2026-02-19 07:56:16.871904
ORCHASP,Unknown,2026-02-19 07:56:16.871943
ORCHPHARMA,Pharma,2026-02-19 07:56:16.871980
ORIENTALTL,Unknown,2026-02-19 07:56:16.872017
ORIENTBELL,Unknown,2026-02-19 07:56:16.872060
ORIENTCEM,Cement,2026-02-19 07:56:16.872099
ORIENTCER,IT,2026-02-19 07:56:16.872141
ORIENTELEC,Unknown,2026-02-19 07:56:16.872179
ORIENTHOT,Unknown,2026-02-19 07:56:16.872249
ORIENTLTD,Unknown,2026-02-19 07:56:16.872296
ORIENTPPR,Unknown,2026-02-19 07:56:16.872336
ORIENTTECH,IT,2026-02-19 07:56:16.872373
ORISSAMINE,Unknown,2026-02-19 07:56:16.872411
ORKLAINDIA,Unknown,2026-02-19 07:56:16.872448
OSIAHYPER,Unknown,2026-02-19 07:56:16.872485
OSWALAGRO,Unknown,2026-02-19 07:56:16.872522
OSWALGREEN,IT,2026-02-19 07:56:16.872558
OSWALPUMPS,Unknown,2026-02-19 07:56:16.872594
OSWALSEEDS,Unknown,2026-02-19 07:56:16.872632
PACEDIGITK,Unknown,2026-02-19 07:56:16.872669
PAGEIND,Unknown,2026-02-19 07:56:16.872706
PAISALO,Unknown,2026-02-19 07:56:16.872743
PAKKA,Unknown,2026-02-19 07:56:16.872781
PALASHSECU,Unknown,2026-02-19 07:56:16.872818
PALREDTEC,IT,2026-02-19 07:56:16.872854
PANACEABIO,Pharma,2026-02-19 07:56:16.872890
PANACHE,Unknown,2026-02-19 07:56:16.872926
PANAMAPET,Unknown,2026-02-19 07:56:16.872963
PAR,Unknown,2026-02-19 07:56:16.873000
PARACABLES,Unknown,2026-02-19 07:56:16.873037
PARADEEP,Unknown,2026-02-19 07:56:16.873074
PARAGMILK,Unknown,2026-02-19 07:56:16.873110
PARAS,IT,2026-02-19 07:56:16.873146
PARKHOSPS,Unknown,2026-02-19 07:56:16.873183
PARKHOTELS,Unknown,2026-02-19 07:56:16.873253
PARSVNATH,Unknown,2026-02-19 07:56:16.873294
PASHUPATI,Unknown,2026-02-19 07:56:16.873338
PASUPTAC,Unknown,2026-02-19 07:56:16.873377
PATANJALI,Unknown,2026-02-19 07:56:16.873413
PATELENG,Unknown,2026-02-19 07:56:16.873450
PATELRMART,Unknown,2026-02-19 07:56:16.873487
PATINTLOG,Unknown,2026-02-19 07:56:16.873524
PAUSHAKLTD,Unknown,2026-02-19 07:56:16.873560
PAVNAIND,Unknown,2026-02-19 07:56:16.873597
PAYTM,Unknown,2026-02-19 07:56:16.873633
PCBL,Unknown,2026-02-19 07:56:16.873669
PCJEWELLER,Unknown,2026-02-19 07:56:16.873706
PDMJEPAPER,Unknown,2026-02-19 07:56:16.873743
PDSL,Unknown,2026-02-19 07:56:16.873779
PEARLPOLY,Unknown,2026-02-19 07:56:16.873816
PENIND,Unknown,2026-02-19 07:56:16.873853
PENINLAND,Unknown,2026-02-19 07:56:16.873889
PERSISTENT,Unknown,2026-02-19 07:56:16.873926
PETRONET,Unknown,2026-02-19 07:56:16.873963
PFC,Finance,2026-02-19 07:56:16.873999
PFIZER,Unknown,2026-02-19 07:56:16.874036
PFOCUS,Unknown,2026-02-19 07:56:16.874072
PFS,Unknown,2026-02-19 07:56:16.874110
PGEL,Unknown,2026-02-19 07:56:16.874146
PGHH,Unknown,2026-02-19 07:56:16.874189
PGHL,Unknown,2026-02-19 07:56:16.874248
PGIL,Unknown,2026-02-19 07:56:16.874288
PHOENIXLTD,Unknown,2026-02-19 07:56:16.874326
PICCADIL,Unknown,2026-02-19 07:56:16.874363
PIDILITIND,Unknown,2026-02-19 07:56:16.874400
PIGL,Energy,2026-02-19 07:56:16.874442
PIIND,Unknown,2026-02-19 07:56:16.874480
PILANIINVS,Unknown,2026-02-19 07:56:16.874518
PILITA,Unknown,2026-02-19 07:56:16.874562
PINELABS,Unknown,2026-02-19 07:56:16.874600
PIONEEREMB,Unknown,2026-02-19 07:56:16.874643
PIRAMALFIN,Finance,2026-02-19 07:56:16.874681
PITTIENG,Unknown,2026-02-19 07:56:16.874718
PIXTRANS,Unknown,2026-02-19 07:56:16.874755
PKTEA,Unknown,2026-02-19 07:56:16.874792
PLASTIBLEN,Unknown,2026-02-19 07:56:16.874829
PLATIND,Unknown,2026-02-19 07:56:16.874865
PLAZACABLE,Unknown,2026-02-19 07:56:16.874901
PNB,Finance,2026-02-19 07:56:16.874937
PNBGILTS,Unknown,2026-02-19 07:56:16.874973
PNBHOUSING,Finance,2026-02-19 07:56:16.875009
PNC,Unknown,2026-02-19 07:56:16.875046
PNCINFRA,IT,2026-02-19 07:56:16.875081
PNGJL,Unknown,2026-02-19 07:56:16.875118
POCL,Unknown,2026-02-19 07:56:16.875155
PODDARMENT,Unknown,2026-02-19 07:56:16.875190
POKARNA,Unknown,2026-02-19 07:56:16.875248
POLICYBZR,IT,2026-02-19 07:56:16.875287
POLYCAB,Unknown,2026-02-19 07:56:16.875324
POLYMED,Unknown,2026-02-19 07:56:16.875361
POLYPLEX,Unknown,2026-02-19 07:56:16.875397
PONNIERODE,Unknown,2026-02-19 07:56:16.875433
POONAWALLA,Unknown,2026-02-19 07:56:16.875469
POWERGRID,Energy,2026-02-19 07:56:16.875505
POWERINDIA,Energy,2026-02-19 07:56:16.875541
POWERMECH,Energy,2026-02-19 07:56:16.875578
PPAP,Automobile,2026-02-19 07:56:16.875613
PPL,Unknown,2026-02-19 07:56:16.875649
PPLPHARMA,Pharma,2026-02-19 07:56:16.875684
PRABHA,Energy,2026-02-19 07:56:16.875726
PRAENG,Unknown,2026-02-19 07:56:16.875764
PRAJIND,Unknown,2026-02-19 07:56:16.875801
PRAKASH,Unknown,2026-02-19 07:56:16.875838
PRAXIS,Unknown,2026-02-19 07:56:16.875875
PRECAM,Unknown,2026-02-19 07:56:16.875911
PRECWIRE,Unknown,2026-02-19 07:56:16.875947
PREMEXPLN,Unknown,2026-02-19 07:56:16.875983
PREMIERENE,Unknown,2026-02-19 07:56:16.876021
PREMIERPOL,Unknown,2026-02-19 07:56:16.876058
PRESTIGE,Unknown,2026-02-19 07:56:16.876095
PRICOLLTD,Unknown,2026-02-19 07:56:16.876131
PRIMESECU,Unknown,2026-02-19 07:56:16.876168
PRIMO,Unknown,2026-02-19 07:56:16.876220
PRINCEPIPE,Unknown,2026-02-19 07:56:16.876264
PRITI,Unknown,2026-02-19 07:56:16.876302
PRITIKAUTO,Automobile,2026-02-19 07:56:16.876339
PRIVISCL,Unknown,2026-02-19 07:56:16.876376
PROSTARM,Unknown,2026-02-19 07:56:16.876413
PROTEAN,IT,2026-02-19 07:56:16.876449
PROZONER,Unknown,2026-02-19 07:56:16.876486
PRSMJOHNSN,Unknown,2026-02-19 07:56:16.876523
PRUDENT,Unknown,2026-02-19 07:56:16.876560
PRUDMOULI,Unknown,2026-02-19 07:56:16.876596
PSB,Finance,2026-02-19 07:56:16.876632
PSPPROJECT,Unknown,2026-02-19 07:56:16.876668
PTC,Unknown,2026-02-19 07:56:16.876705
PTCIL,Unknown,2026-02-19 07:56:16.876741
PTL,Unknown,2026-02-19 07:56:16.876777
PUNJABCHEM,Unknown,2026-02-19 07:56:16.876813
PURVA,Unknown,2026-02-19 07:56:16.876849
PVP,Unknown,2026-02-19 07:56:16.876885
PVRINOX,Unknown,2026-02-19 07:56:16.876928
PVSL,Unknown,2026-02-19 07:56:16.876966
PWL,Unknown,2026-02-19 07:56:16.877003
PYRAMID,IT,2026-02-19 07:56:16.877046
QPOWER,Energy,2026-02-19 07:56:16.877084
QUADFUTURE,Unknown,2026-02-19 07:56:16.877121
QUESS,Unknown,2026-02-19 07:56:16.877158
QUICKHEAL,IT,2026-02-19 07:56:16.877194
RACE,Unknown,2026-02-19 07:56:16.877252
RACLGEAR,IT,2026-02-19 07:56:16.877290
RADAAN,Unknown,2026-02-19 07:56:16.877333
RADHIKAJWE,IT,2026-02-19 07:56:16.877371
RADIANTCMS,Unknown,2026-02-19 07:56:16.877409
RADICO,Unknown,2026-02-19 07:56:16.877446
RADIOCITY,Unknown,2026-02-19 07:56:16.877483
RAILTEL,Unknown,2026-02-19 07:56:16.877520
RAIN,Unknown,2026-02-19 07:56:16.877556
RAINBOW,Unknown,2026-02-19 07:56:16.877594
RAJMET,Metals,2026-02-19 07:56:16.877631
RAJOOENG,Unknown,2026-02-19 07:56:16.877668
RAJRATAN,Unknown,2026-02-19 07:56:16.877704
RAJSREESUG,Unknown,2026-02-19 07:56:16.877740
RAJTV,Unknown,2026-02-19 07:56:16.877776
